pivot,derivation,similarity,category,affix
grzbiet,grzbiecik,0.6033044,N:N,-ik
wzgardzić,wzgardzać,0.8599069,V:V,-ać
wzgardliwy,wzgardliwość,0.8784088,ADJ:N,-ość
łzawić,załzawić,0.7787599,V:V,za-
iść,zajść,0.742567,V:V,za-
przestraszyć,przestraszać,0.69994193,V:V,-ać
wzbudzić,wzbudzać,0.8216442,V:V,-ać
przerazić,przerażać,0.83434117,V:V,-ać
sznycel,sznycelek,0.7445722,N:N,-ek
zapalić,zapalać,0.7178131,V:V,-ać
świecić,zaświecić,0.68096346,V:V,za-
rozrywka,rozrywkowy,0.7141227,N:ADJ,-owy
rozjaśnić,rozjaśniać,0.8896988,V:V,-ać
rozświetlić,rozświetlać,0.9600632,V:V,-ać
rozżarzyć,rozżarzać,0.92775625,V:V,-ać
tkać,zatkać,0.6463974,V:V,za-
tykać,zatykać,0.66272455,V:V,za-
droga,drożny,0.69172555,N:ADJ,-ny
drożny,drożność,0.80322456,ADJ:N,-ość
radioaktywny,radioaktywnie,0.89538574,ADJ:ADV,-ie
promieniotwórczy,promieniotwórczość,0.9111738,ADJ:N,-ość
aborcjonista,aborcjonistka,0.9453862,N:N,-ka
tapczan,tapczanowy,0.707135,N:ADJ,-owy
zasadniczy,zasadniczo,0.85271096,ADJ:ADV,-o
stwór,stworek,0.746889,N:N,-ek
szmer,szmerek,0.8920593,N:N,-ek
na przemian,naprzemienny,0.6173839,ADV:ADJ,-ny
naprzemienny,naprzemiennie,0.8537029,ADJ:ADV,-ie
zgodny,zgodnie,0.8610033,ADJ:ADV,-ie
rozporządzić,rozporządzenie,0.58461154,V:N,-enie
rozporządzić,rozporządzać,0.9582681,V:V,-ać
dyspozycja,dyspozycyjny,0.85104865,N:ADJ,-ny
dyspozycyjny,dyspozycyjność,0.8431759,ADJ:N,-ość
ustanowić,ustanawiać,0.6386345,V:V,-ać
sukcesor,sukcesorka,0.817915,N:N,-ka
testator,testatorka,0.9068395,N:N,-ka
ustąpić,zastępować,0.6150701,V:V,-ować
*stǫpiti,zastąpić,0.5725022,V:V,za-
zanieczyścić,zanieczyszczać,0.92651004,V:V,-ać
rozbudzić,rozbudzać,0.93638396,V:V,-ać
nabrać,nabierać,0.7093792,V:V,-ać
garnąć,zagarnąć,0.6228942,V:V,za-
zagarnąć,zagarniać,0.9256428,V:V,-ać
przywłaszczyć,przywłaszczać,0.79593337,V:V,-ać
dubler,dublerka,0.8916124,N:N,-ka
ograniczyć,ograniczenie,0.85830355,V:N,-enie
wystąpić,wystąpienie,0.8568313,V:N,-enie
zbiór,zbiorowy,0.72802866,N:ADJ,-owy
koncert,koncertowy,0.87606514,N:ADJ,-owy
arsenał,arsenałowy,0.8526089,N:ADJ,-owy
międzynarodowy,międzynarodowo,0.71052754,ADJ:ADV,-o
węch,węchowy,0.79791945,N:ADJ,-owy
dotyk,dotykowy,0.7482837,N:ADJ,-owy
jankes,jankeska,0.86599714,N:N,-ka
Jankes,Jankeska,0.8546413,N:N,-ka
fast food,fastfoodowy,0.6564338,N:ADJ,-owy
hamburger,hamburgerowy,0.8630125,N:ADJ,-owy
Tunguz,Tunguzka,0.9320658,N:N,-ka
pulower,pulowerek,0.8884124,N:N,-ek
sweter,sweterek,0.76953906,N:N,-ek
odziać,odzienie,0.73233885,V:N,-enie
medalion,medalionik,0.94018745,N:N,-ik
medalion,medalionowy,0.9015309,N:ADJ,-owy
kokarda,kokardka,0.95059633,N:N,-ka
medalista,medalistka,0.6373711,N:N,-ka
barista,baristka,0.87541056,N:N,-ka
