pivot,derivation,similarity,category,affix
mata,matka,0.8957287,N:N,-ka
dziewczyna,dziewczynka,0.9837844,N:N,-ka
długi,długość,0.84173113,ADJ:N,-ość
miły,miłość,0.90331656,ADJ:N,-ość
wysoki,wysokość,0.80129564,ADJ:N,-ość
cebula,cebulka,0.9383512,N:N,-ka
herbata,herbatka,0.75157154,N:N,-ka
nauczyciel,nauczycielka,0.9267537,N:N,-ka
kwiat,kwiatek,0.98072517,N:N,-ek
woda,wódka,0.9369703,N:N,-ka
wola,wolny,0.93980056,N:ADJ,-ny
Polska,polski,0.8446808,N:ADJ,-ski
rysa,ryska,0.8769653,N:N,-ka
marchew,marchewka,0.9653318,N:N,-ka
para,parka,0.74390465,N:N,-ka
wymóc,wymagać,0.88244075,V:V,-ać
Google,googlować,0.8393397,N:V,-ować
ewentualny,ewentualnie,0.97297144,ADJ:ADV,-ie
oczywisty,oczywiście,0.93393254,ADJ:ADV,-ie
wierzba,Wierzbowski,0.8852602,N:N,-ski
baba,babka,0.956688,ADJ:N,-ka
mulcz,mulczować,0.9034545,N:V,-ować
ucho,uszny,0.93157995,N:ADJ,-ny
Polak,Polka,0.8720876,N:N,-ka
mulczować,mulczowanie,0.94360363,V:N,-anie
kot,kotka,0.8907487,N:N,-ka
aktor,aktorka,0.87134814,N:N,-ka
kowal,Kowalski,0.8682105,N:N,-ski
orać,orka,0.9486183,V:N,-ka
róża,różowy,0.9418897,N:ADJ,-owy
brąz,brązowy,0.8797913,N:ADJ,-owy
niebo,niebieski,0.9153263,N:ADJ,-ski
rozebrać,rozbierać,0.9729769,V:V,-ać
sen,snowy,0.83403236,N:ADJ,-owy
tarń,tarka,0.91359895,N:N,-ka
córa,córka,0.7772873,N:N,-ka
kula,kulka,0.97117037,N:N,-ka
częsty,często,0.93464714,ADJ:ADV,-o
śniadać,śniadanie,0.97708136,V:N,-anie
ogon,ogonek,0.96331906,N:N,-ek
widzieć,widzenie,0.9280169,V:N,-enie
nazwać,nazywać,0.9638882,V:V,-ać
ołów,ołówek,0.9476163,N:N,-ek
przyjemny,przyjemność,0.93681073,ADJ:N,-ość
wygodny,wygodnie,0.9647984,ADJ:ADV,-ie
zwiedzić,zwiedzać,0.9668141,V:V,-ać
wybrać,wybierać,0.95530486,V:V,-ać
skrzyżować,skrzyżowanie,0.93797797,V:N,-anie
zostawić,zostawiać,0.948114,V:V,-ać
kita,kitka,0.9447556,N:N,-ka
społeczny,społeczeństwo,0.94025666,ADJ:N,-stwo
suchy,sucho,0.96599245,ADJ:ADV,-o
mina,minka,0.9397112,N:N,-ka
zad,zadek,0.94710255,N:N,-ek
pacnąć,packa,0.8991563,V:N,-ka
misa,miska,0.97352535,N:N,-ka
pszczoła,pszczółka,0.98519856,N:N,-ka
pomarańcza,pomarańczowy,0.9714769,N:ADJ,-owy
kulturysta,kulturystka,0.94654536,N:N,-ka
skok,skoczek,0.9395534,N:N,-ek
Portugalia,Portugalka,0.9655748,N:N,-ka
Jan,Janik,0.96103525,N:N,-ik
dziad,dziadek,0.94936967,N:N,-ek
Lach,laski,0.92995626,N:ADJ,-ski
Ryga,ryski,0.89730525,N:ADJ,-ski
tresa,treska,0.96977806,N:N,-ka
reporter,reporterka,0.8306316,N:N,-ka
Bruksela,brukselka,0.87018514,N:N,-ka
fiolet,fioletowy,0.9489738,N:ADJ,-owy
purpura,purpurowy,0.9237201,N:ADJ,-owy
beż,beżowy,0.93497705,N:ADJ,-owy
turkus,turkusowy,0.9073035,N:ADJ,-owy
granat,granatowy,0.8874634,N:ADJ,-owy
błękit,błękitny,0.9687033,N:ADJ,-ny
przecinać,przecinek,0.9423802,V:N,-ek
indyk,indyczka,0.8974683,N:N,-ka
kot,kotek,0.8908475,N:N,-ek
kierownik,kierowniczka,0.89260817,N:N,-ka
godny,godność,0.89182526,ADJ:N,-ość
lekarz,lekarstwo,0.8855951,N:N,-stwo
pion,pionek,0.9566128,N:N,-ek
dostrzec,dostrzegać,0.96162623,V:V,-ać
stary,starość,0.8967142,ADJ:N,-ość
dorosły,dorosłość,0.8930991,N:N,-ość
pełnoletni,pełnoletniość,0.9174295,ADJ:N,-ość
Czech,Czeszka,0.8731124,N:N,-ka
koń,konik,0.9055508,N:N,-ik
beton,betonowy,0.87427354,N:ADJ,-owy
napowietrzyć,napowietrzać,0.9650571,V:V,-ać
stryj,stryjek,0.96418047,N:N,-ek
zimny,zimno,0.9377611,ADJ:ADV,-o
przeziębić,przeziębienie,0.9461305,V:N,-enie
puch,puszka,0.9424558,N:N,-ka
ametyst,ametystowy,0.93991876,N:ADJ,-owy
studia,studiować,0.89737165,N:V,-ować
jedność,jednostka,0.9332684,N:N,-ka
rudy,rudo,0.9686269,ADJ:ADV,-o
szczep,szczepowy,0.95784384,N:ADJ,-owy
prowadzić,zaprowadzić,0.9293803,V:V,za-
doprowadzić,doprowadzać,0.9721064,V:V,-ać
przeprowadzić,przeprowadzać,0.9805296,V:V,-ać
przód,przodować,0.88979834,N:V,-ować
administrator,administratorka,0.90674853,N:N,-ka
kość,kostka,0.94611466,N:N,-ka
Litwa,litewski,0.8633074,N:ADJ,-ski
mały,mało,0.962029,ADJ:N,-o
bezczelny,bezczelność,0.9390129,ADJ:N,-ość
zuchwały,zuchwalstwo,0.94137704,ADJ:N,-stwo
podać,podatek,0.95374537,V:N,-ek
otworzyć,otwierać,0.9700186,V:V,-ać
zabić,zabijać,0.97517693,V:V,-ać
czynny,czynność,0.87170327,ADJ:N,-ość
przyszły,przyszłość,0.88835174,ADJ:N,-ość
ile,ilość,0.75194067,N:N,-ość
Bułgaria,bułgarski,0.8211564,N:ADJ,-ski
zainteresować,zainteresowanie,0.8830674,V:N,-anie
ciemny,ciemność,0.93498725,ADJ:N,-ość
młot,młotek,0.97512996,N:N,-ek
Ameryka,amerykański,0.7883458,N:ADJ,-ski
obecny,obecnie,0.82426137,ADJ:ADV,-ie
zamknąć,zamykać,0.93205506,V:V,-ać
zegar,zegarek,0.95391846,N:N,-ek
wart,wartość,0.79433554,ADJ:N,-ość
głupi,głupek,0.95698005,ADJ:N,-ek
samobójca,samobójstwo,0.95901877,N:N,-stwo
alkohol,alkoholowy,0.8613989,N:ADJ,-owy
chciwy,chciwość,0.9340406,ADJ:N,-ość
zapomnieć,zapominać,0.96262825,V:V,-ać
wiadomy,wiadomość,0.9226495,ADJ:N,-ość
konew,konewka,0.97503006,N:N,-ka
kolano,kolanowy,0.94037527,N:ADJ,-owy
kolor,kolorowy,0.9421254,N:ADJ,-owy
bordo,bordowy,0.95512897,N:ADJ,-owy
potomek,potomstwo,0.91224056,N:N,-stwo
tłumaczyć,tłumaczenie,0.82137436,V:N,-enie
planeta,planetka,0.9418998,N:N,-ka
tokarz,tokarka,0.95396626,N:N,-ka
więzić,więzienie,0.8535078,V:N,-enie
król,królestwo,0.932102,N:N,-stwo
zdać,zdanie,0.90886897,V:N,-anie
butla,butelka,0.95490825,N:N,-ka
bieda,biedny,0.92110884,N:ADJ,-ny
pytać,pytanie,0.9609346,V:N,-anie
komora,komórka,0.9318084,N:N,-ka
bliski,blisko,0.89384305,ADJ:ADV,-o
pić,picie,0.9415673,V:N,-ie
przestrzec,przestrzegać,0.9409238,V:V,-ać
duży,dużo,0.9464178,ADJ:ADV,-o
brud,brudny,0.95693225,N:ADJ,-ny
szwagier,szwagierka,0.9834074,N:N,-ka
noc,nocny,0.9613641,N:ADJ,-ny
skory,skoro,0.8797226,ADJ:ADV,-o
badać,badanie,0.9113665,V:N,-anie
waga,ważny,0.90805846,N:ADJ,-ny
spółka,społeczny,0.9053007,N:ADJ,-ny
kawa,kawka,0.9754591,N:N,-ka
kopciuch,kopciuszek,0.92665464,N:N,-ek
cały,cało,0.9335765,ADJ:ADV,-o
znaczyć,znaczenie,0.8607728,V:N,-enie
mąż,męski,0.87938607,N:ADJ,-ski
położyć,położenie,0.8518835,V:N,-enie
panew,panewka,0.9619446,N:N,-ka
uwaga,uważny,0.8949419,N:ADJ,-ny
druk,drukować,0.83696306,N:V,-ować
większy,większość,0.7823488,ADJ:N,-ość
tyrać,tyranie,0.87402815,V:N,-anie
kuchnia,kuchenka,0.9691087,N:N,-ka
łaźnia,łazienka,0.9843665,N:N,-ka
jeść,jedzenie,0.9553575,V:N,-enie
kwadrat,kwadratowy,0.92321855,N:ADJ,-owy
pleść,plotka,0.908205,V:N,-ka
guz,guzik,0.9506633,N:N,-ik
kłąb,kłębek,0.9732954,N:N,-ek
codzienny,codziennie,0.8860106,ADJ:ADV,-ie
strzała,strzałka,0.9748871,N:N,-ka
kanapa,kanapka,0.9731589,N:N,-ka
sprawiedliwy,sprawiedliwość,0.90959483,ADJ:N,-ość
otyły,otyłość,0.95607847,ADJ:N,-ość
model,modelka,0.909942,N:N,-ka
sznur,sznurek,0.9692075,N:N,-ek
waliza,walizka,0.98945016,N:N,-ka
student,studentka,0.9431025,N:N,-ka
zapalić,zapalenie,0.92042035,V:N,-enie
młody,młodość,0.95169055,ADJ:N,-ość
waga,ważka,0.9223023,N:N,-ka
ława,ławka,0.95542884,N:N,-ka
jaszczur,jaszczurka,0.9808141,N:N,-ka
nowy,nowość,0.8564168,ADJ:N,-ość
poświęcić,poświęcenie,0.89088684,V:N,-enie
wielki,wielkość,0.8683214,ADJ:N,-ość
szczery,szczerość,0.9714498,ADJ:N,-ość
kapłan,kapłaństwo,0.9094799,N:N,-stwo
kłamać,kłamstwo,0.95597625,V:N,-stwo
wojsko,wojskowy,0.90810657,N:ADJ,-owy
przeszły,przeszłość,0.9419557,ADJ:N,-ość
pała,pałka,0.94496596,N:N,-ka
nuda,nudny,0.9419427,N:ADJ,-ny
akuszer,akuszerka,0.9769693,N:N,-ka
dół,dolny,0.8776105,N:ADJ,-ny
góra,górny,0.92389995,N:ADJ,-ny
Estonia,estoński,0.8396669,N:ADJ,-ski
Węgry,węgierski,0.88864744,N:ADJ,-ski
Łotwa,łotewski,0.8617462,N:ADJ,-ski
Kanton,kantoński,0.7998813,N:ADJ,-ski
szyba,szybka,0.9320912,N:N,-ka
prawidło,prawidłowy,0.9666158,N:ADJ,-owy
król,królik,0.9495721,N:N,-ik
podróż,podróżować,0.93463993,N:V,-ować
piękny,piękno,0.97916055,ADJ:N,-o
dupa,dupek,0.93245083,N:N,-ek
próba,próbować,0.9198049,N:V,-ować
niepodległy,niepodległość,0.8732281,ADJ:N,-ość
polecić,polecać,0.9860507,V:V,-ać
kupić,kupować,0.8414387,V:V,-ować
dżudoka,dżudoczka,0.9819986,N:N,-ka
Szwed,Szwedka,0.97102046,N:N,-ka
głęboki,głęboko,0.9805958,ADJ:ADV,-o
zaprosić,zapraszać,0.9625933,V:V,-ać
pomnieć,zapomnieć,0.970216,V:V,za-
Ukraina,ukraiński,0.8321047,N:ADJ,-ski
wolny,wolność,0.91411805,ADJ:N,-ość
leń,lenistwo,0.9192462,N:N,-stwo
wiśnia,wiśniowy,0.96593755,N:ADJ,-owy
ciągnąć,ciągnik,0.92457026,V:N,-ik
zmienić,zmieniać,0.9242533,V:V,-ać
optymista,optymistka,0.9560063,N:N,-ka
pesymista,pesymistka,0.9465626,N:N,-ka
Białoruś,białoruski,0.90566754,N:ADJ,-ski
narodowy,narodowość,0.8638472,ADJ:N,-ość
naprawić,naprawiać,0.98227227,V:V,-ać
zarobić,zarabiać,0.90818685,V:V,-ać
ostrzec,ostrzegać,0.9433572,V:V,-ać
szantaż,szantażować,0.9165134,N:V,-ować
Indonezja,indonezyjski,0.8725839,N:ADJ,-ski
Bretania,bretoński,0.8626718,N:ADJ,-ski
zacząć,zaczynać,0.95663786,V:V,-ać
żaba,żabka,0.97267437,N:N,-ka
ryba,rybka,0.95898676,N:N,-ka
niedźwiedź,niedźwiadek,0.968785,N:N,-ek
obuwie,obuwik,0.9635382,N:N,-ik
pole,polować,0.87944955,N:V,-ować
przesadzić,przesadzać,0.99171215,V:V,-ać
dąb,dębik,0.965957,N:N,-ik
ograniczyć,ograniczać,0.90293396,V:V,-ać
budzić,budzik,0.9690969,V:N,-ik
wrócić,wracać,0.97884583,V:V,-ać
smak,smakować,0.91061234,N:V,-ować
mordować,zamordować,0.9064338,V:V,za-
maska,maskować,0.93039817,N:V,-ować
marny,marnować,0.9561042,ADJ:V,-ować
soczewica,soczewka,0.9695403,N:N,-ka
kolej,kolejowy,0.8199809,N:ADJ,-owy
łatwy,łatwość,0.93609077,ADJ:N,-ość
całkowity,całkowicie,0.90708226,ADJ:ADV,-ie
cały,całość,0.89371085,ADJ:N,-ość
słoń,słoniowy,0.9504944,N:ADJ,-owy
konieczny,koniecznie,0.9134144,ADJ:ADV,-ie
lato,nastolatek,0.85890913,N:N,-ek
elektryczny,elektryczność,0.9309256,ADJ:N,-ość
książę,księstwo,0.820866,N:N,-stwo
rudy,rudzik,0.9584129,ADJ:N,-ik
atrakcja,atrakcyjny,0.9279978,N:ADJ,-ny
palić,palenie,0.90915835,V:N,-enie
odrodzić,odradzać,0.9550796,V:V,-ać
przyprawić,przyprawiać,0.9530084,V:V,-ać
droga,drogowy,0.8256589,N:ADJ,-owy
ciepły,ciepło,0.961017,ADJ:ADV,-o
szary,szarość,0.94380736,ADJ:N,-ość
sława,sławny,0.9006141,N:ADJ,-ny
zebrać,zbierać,0.91695434,V:V,-ać
Londyn,londyński,0.86273104,N:ADJ,-ski
łopata,łopatka,0.982837,N:N,-ka
kazać,zakazać,0.94085234,V:V,za-
pozwolić,pozwalać,0.94614416,V:V,-ać
chorować,zachorować,0.8778433,V:V,za-
zły,złość,0.92562073,ADJ:N,-ość
objąć,obejmować,0.9448926,V:V,-ować
potrzeba,potrzebny,0.940489,N:ADJ,-ny
południe,południowy,0.86395806,N:ADJ,-owy
rzeczywisty,rzeczywistość,0.8888266,ADJ:N,-ość
zabój,zabójstwo,0.93514836,ADV:N,-stwo
ludobójca,ludobójstwo,0.93497133,N:N,-stwo
obywatel,obywatelstwo,0.9371092,N:N,-stwo
rękawica,rękawiczka,0.98243266,N:N,-ka
skarpeta,skarpetka,0.9809574,N:N,-ka
zabronić,zabraniać,0.9712556,V:V,-ać
cały,całka,0.8941077,ADJ:N,-ka
Internet,internetowy,0.8012238,N:ADJ,-owy
nieśmiały,nieśmiałość,0.9449323,ADJ:N,-ość
analog,analogowy,0.9067623,N:ADJ,-owy
cyfra,cyfrowy,0.9332056,N:ADJ,-owy
nieśmiertelny,nieśmiertelność,0.94149154,ADJ:N,-ość
elektron,elektronowy,0.87091464,N:ADJ,-owy
radioaktywny,radioaktywność,0.9538386,ADJ:N,-ość
radio,radiowy,0.8785732,N:ADJ,-owy
upokorzyć,upokorzenie,0.9049186,V:N,-enie
mundur,mundurek,0.9433673,N:N,-ek
przyjąć,przyjmować,0.97741324,V:V,-ować
truskawka,truskawkowy,0.94833714,N:ADJ,-owy
Rumun,Rumunka,0.96085787,N:N,-ka
biuro,biurowy,0.9169949,N:ADJ,-owy
cesarz,cesarstwo,0.9212048,N:N,-stwo
orzech,orzechowy,0.9156042,N:ADJ,-owy
pacjent,pacjentka,0.9600157,N:N,-ka
biel,bielik,0.95284534,N:N,-ik
otoczyć,otaczać,0.92929566,V:V,-ać
dzwonić,zadzwonić,0.9796646,V:V,za-
część,cząstka,0.84744126,N:N,-ka
oskarżyć,oskarżać,0.9536353,V:V,-ać
przemysł,przemysłowy,0.93699086,N:ADJ,-owy
zwyciężać,zwycięstwo,0.8555033,V:N,-stwo
Wojciech,Wojciechowski,0.9318722,N:N,-ski
pamięć,pamiętać,0.88079053,N:V,-ać
bić,zabić,0.9615236,V:V,za-
rozsadzić,rozsadzać,0.99472773,V:V,-ać
żal,żałować,0.8610767,N:V,-ować
ufać,zaufać,0.9540579,V:V,za-
uciec,uciekać,0.9776566,V:V,-ać
oszukać,oszustwo,0.8690075,V:N,-stwo
pożyczyć,pożyczać,0.97693384,V:V,-ać
wygoda,wygodny,0.9547202,N:ADJ,-ny
namiętny,namiętność,0.9254531,ADJ:N,-ość
zniknąć,znikać,0.9063349,V:V,-ać
mądry,mądrość,0.94797283,ADJ:N,-ość
zabawa,zabawka,0.96441555,N:N,-ka
nera,nerka,0.84633046,N:N,-ka
rzeźbiarz,rzeźbiarstwo,0.90191996,N:N,-stwo
rzeźbiarz,rzeźbiarka,0.9639901,N:N,-ka
kareta,karetka,0.9624274,N:N,-ka
zmęczyć,zmęczenie,0.9229554,V:N,-enie
odległy,odległość,0.8845308,ADJ:N,-ość
równy,równość,0.94043106,ADJ:N,-ość
szermierz,szermierka,0.9889589,N:N,-ka
syf,syfek,0.85097176,N:N,-ek
ubezpieczyć,ubezpieczenie,0.89173776,V:N,-enie
taić,tajny,0.9221982,V:ADJ,-ny
powietrze,powietrzny,0.9325397,N:ADJ,-ny
szalenie,szaleństwo,0.9484116,N:N,-stwo
nos,nosowy,0.85297006,N:ADJ,-owy
szybki,szybkość,0.86581683,ADJ:N,-ość
czasza,czaszka,0.97837424,N:N,-ka
weekend,weekendowy,0.83141315,N:ADJ,-owy
piżmak,piżmaczek,0.9540714,N:N,-ek
wiosna,wiosenny,0.8035142,N:ADJ,-ny
cierpliwy,cierpliwość,0.91930425,ADJ:N,-ość
przebić,przebijać,0.9663961,V:V,-ać
wynająć,wynajmować,0.97255474,V:V,-ować
wino,winny,0.95933837,N:ADJ,-ny
zając,zajączek,0.96779394,N:N,-ek
chrześcijanin,chrześcijaństwo,0.9406848,N:N,-stwo
pająk,pajączek,0.9363246,N:N,-ek
miasto,miejski,0.82862514,N:ADJ,-ski
duma,dumny,0.94745874,N:ADJ,-ny
uprowadzić,uprowadzenie,0.9256182,V:N,-enie
nerw,nerwowy,0.8548223,N:ADJ,-owy
oszczędzić,oszczędny,0.93824255,V:ADJ,-ny
skąpy,skąpstwo,0.9481643,ADJ:N,-stwo
szczypior,szczypiorek,0.981001,N:N,-ek
tradycja,tradycyjny,0.9271487,N:ADJ,-ny
cytryna,cytrynowy,0.93427676,N:ADJ,-owy
trąba,trąbka,0.97574985,N:N,-ka
wiosło,wiosłować,0.82441825,N:V,-ować
wystarczyć,wystarczać,0.98531795,V:V,-ać
tatuaż,tatuować,0.9086545,N:V,-ować
północ,północny,0.86193067,N:ADJ,-ny
standard,standardowy,0.9215778,N:ADJ,-owy
odcinać,odcinek,0.88499856,V:N,-ek
prędki,prędkość,0.90141964,ADJ:N,-ość
prawo,prawny,0.8834566,N:ADJ,-ny
chrześcijanin,chrześcijański,0.95521307,N:ADJ,-ski
samochód,samochodowy,0.92621803,N:ADJ,-owy
języczek,języczkowy,0.96781933,N:ADJ,-owy
ząb,zębowy,0.91824067,N:ADJ,-owy
dziąsło,dziąsłowy,0.9622573,N:ADJ,-owy
dźwięk,dźwięczny,0.9589755,N:ADJ,-ny
jądro,jądrowy,0.91008204,N:ADJ,-owy
ptak,ptaszek,0.97007054,N:N,-ek
mięta,miętowy,0.9669082,N:ADJ,-owy
papier,papierowy,0.92904085,N:ADJ,-owy
głowa,główny,0.77568126,N:ADJ,-ny
dokładny,dokładnie,0.91561943,ADJ:ADV,-ie
przód,przodek,0.90112936,N:N,-ek
zmartwić,zmartwienie,0.9027096,V:N,-enie
ćwiczyć,ćwiczenie,0.962389,V:N,-enie
czujny,czujność,0.956393,ADJ:N,-ość
współczuć,współczucie,0.98503685,V:N,-ie
stopniowy,stopniowo,0.9599035,ADJ:ADV,-o
zatrudnić,zatrudniać,0.96254396,V:V,-ać
księga,księgowy,0.9562058,N:N,-owy
ziemia,ziomek,0.8838562,N:N,-ek
wór,worek,0.8250267,N:N,-ek
szczaw,szczawik,0.97922117,N:N,-ik
rozgrzeszyć,rozgrzeszenie,0.9189043,V:N,-enie
połączyć,połączenie,0.87267673,V:N,-enie
zboczyć,zboczenie,0.8903861,V:N,-enie
daleki,daleko,0.9251454,ADJ:ADV,-o
oszczerca,oszczerstwo,0.8976651,N:N,-stwo
pogardzić,pogardzać,0.9712991,V:V,-ać
jabłko,jabłkowy,0.959507,N:ADJ,-owy
zakazić,zakażenie,0.9122088,V:N,-enie
pole,polny,0.8802667,N:ADJ,-ny
rana,ranny,0.92981845,N:ADJ,-ny
rano,ranny,0.9388105,ADV:ADJ,-ny
zupełny,zupełnie,0.95525724,ADJ:ADV,-ie
krew,krewny,0.94232625,N:ADJ,-ny
konwalia,konwalijka,0.9834289,N:N,-ka
zwyczaj,zwyczajny,0.94114,N:ADJ,-ny
kolej,kolejka,0.9592726,N:N,-ka
nadzwyczaj,nadzwyczajny,0.9678595,ADV:ADJ,-ny
wątpliwy,wątpliwość,0.93742806,ADJ:N,-ość
*sъpnǫti,zasnąć,0.83465713,V:V,za-
proch,proszek,0.9215633,N:N,-ek
fioł,fiołek,0.94203943,N:N,-ek
dom,domowy,0.9152702,N:ADJ,-owy
widok,widoczny,0.8888265,N:ADJ,-ny
człon,członek,0.8330875,N:N,-ek
odwaga,odważny,0.9202161,N:ADJ,-ny
kelner,kelnerka,0.98035645,N:N,-ka
brama,bramka,0.96319,N:N,-ka
palacz,palaczka,0.96250427,N:N,-ka
wesprzeć,wspierać,0.88977665,V:V,-ać
ludny,ludność,0.8471729,ADJ:N,-ość
zdołać,zdolny,0.8834879,V:ADJ,-ny
buda,budka,0.93749,N:N,-ka
sieć,siatka,0.91081315,N:N,-ka
smak,smaczny,0.9278669,N:ADJ,-ny
pion,pionowy,0.89402324,N:ADJ,-owy
moc,mocny,0.93674505,N:ADJ,-ny
płeć,płciowy,0.9121446,N:ADJ,-owy
unieważnić,unieważnienie,0.9176896,V:N,-enie
ekskomunika,ekskomunikować,0.92795527,N:V,-ować
pierścień,pierścionek,0.95166594,N:N,-ek
komputer,komputerowy,0.90518606,N:ADJ,-owy
cynamon,cynamonowy,0.930858,N:ADJ,-owy
Słowianin,słowiański,0.93611896,N:ADJ,-ski
karabin,karabinek,0.9394184,N:N,-ek
dodawać,dodawanie,0.92138964,V:N,-anie
mnożyć,mnożenie,0.92681813,V:N,-enie
islam,islamski,0.8914775,N:ADJ,-ski
buła,bułka,0.93698794,N:N,-ka
słoma,słomka,0.9666343,N:N,-ka
tknąć,tykać,0.91471136,V:V,-ać
krtań,krtaniowy,0.94875145,N:ADJ,-owy
tlen,tlenowy,0.8984868,N:ADJ,-owy
smok,smoczek,0.9245226,N:N,-ek
tożsamy,tożsamość,0.91619956,ADJ:N,-ość
docenić,doceniać,0.97380656,V:V,-ać
gęsty,gęstość,0.836233,ADJ:N,-ość
normalny,normalnie,0.9568286,ADJ:ADV,-ie
szybki,szybko,0.90666944,ADJ:ADV,-o
narkoman,narkomanka,0.9756029,N:N,-ka
klapa,klapka,0.961608,N:N,-ka
szczepić,szczepienie,0.9424633,V:N,-enie
spód,spodek,0.9253328,N:N,-ek
kościół,kościelny,0.80780524,N:ADJ,-ny
pąk,pączek,0.96536905,N:N,-ek
głowa,główka,0.9200569,N:N,-ka
sport,sportowy,0.8691695,N:ADJ,-owy
Brytania,brytyjski,0.8517903,N:ADJ,-ski
samotny,samotność,0.90521073,ADJ:N,-ość
zewnątrz,zewnętrzny,0.89472425,ADV:ADJ,-ny
wycierać,wycieraczka,0.9320129,V:N,-ka
banan,bananowy,0.93125576,N:ADJ,-owy
obfity,obfitość,0.9035303,ADJ:N,-ość
wyprowadzić,wyprowadzać,0.9821063,V:V,-ać
wspomnieć,wspominać,0.93357325,V:V,-ać
Kanada,kanadyjski,0.8203246,N:ADJ,-ski
odpowiedzialny,odpowiedzialność,0.91451025,ADJ:N,-ość
seksualny,seksualność,0.9304477,ADJ:N,-ość
cichy,cicho,0.9637175,ADJ:ADV,-o
głośny,głośno,0.96979314,ADJ:ADV,-o
głośny,głośność,0.93943053,ADJ:N,-ość
Węgier,Węgierka,0.7824146,N:N,-ka
dzwon,dzwonek,0.9705796,N:N,-ek
żelazo,żelazny,0.96528006,N:ADJ,-ny
przeinaczyć,przeinaczać,0.92973554,V:V,-ać
wpływ,wpływowy,0.90743804,N:ADJ,-owy
magik,magiczny,0.89143765,N:ADJ,-ny
kwiat,kwiatowy,0.92648953,N:ADJ,-owy
pierdolić,pierdolenie,0.9200659,V:N,-enie
jabłeczny,jabłecznik,0.9737342,ADJ:N,-ik
towarzysz,towarzyski,0.93897945,N:ADJ,-ski
solidarny,solidarność,0.93138236,ADJ:N,-ość
bóg,bóstwo,0.8952796,N:N,-stwo
pielucha,pieluszka,0.95929724,N:N,-ka
poprzeć,popierać,0.94027203,V:V,-ać
spisać,spisek,0.9587623,V:N,-ek
wieczny,wieczność,0.8929333,ADJ:N,-ość
właściwy,właściwość,0.9430336,ADJ:N,-ość
przyjąć,przyjemny,0.8706003,V:ADJ,-ny
naród,narodowy,0.8692851,N:ADJ,-owy
zaległy,zaległość,0.8926979,ADJ:N,-ość
ludzki,ludzkość,0.92776746,ADJ:N,-ość
zszywać,zszywka,0.9350542,V:N,-ka
demokratyczny,demokratycznie,0.9414299,ADJ:ADV,-ie
rozczarować,rozczarowanie,0.9663601,V:N,-anie
semantyka,semantyczny,0.9383725,N:ADJ,-ny
dąb,dębowy,0.9284325,N:ADJ,-owy
czytelny,czytelność,0.92883307,ADJ:N,-ość
Argentyna,argentyński,0.81688756,N:ADJ,-ski
lala,lalka,0.9629777,N:N,-ka
jeden,jedno,0.9589626,N:N,-o
dziennikarz,dziennikarstwo,0.887574,N:N,-stwo
dostęp,dostępny,0.9368092,N:ADJ,-ny
mieszkać,mieszkanie,0.9259331,V:N,-anie
partner,partnerka,0.9256732,N:N,-ka
Pendżab,pendżabski,0.8927189,N:ADJ,-ski
wściekły,wściekłość,0.9484892,ADJ:N,-ość
winogrono,winogronowy,0.9159767,N:ADJ,-owy
owoc,owocowy,0.9207033,N:ADJ,-owy
czekolada,czekoladowy,0.9618817,N:ADJ,-owy
zmiana,zmienny,0.9139575,N:ADJ,-ny
ekonomiczny,ekonomicznie,0.9292168,ADJ:ADV,-ie
gospodarz,gospodarka,0.95232755,N:N,-ka
praktyka,praktyczny,0.91512084,N:ADJ,-ny
zdecydowany,zdecydowanie,0.9299882,ADJ:ADV,-ie
zdecydować,zdecydowanie,0.9403778,V:N,-anie
chała,chałka,0.9452673,N:N,-ka
krowa,krówka,0.9412263,N:N,-ka
głos,głosować,0.90058553,N:V,-ować
borowy,borowik,0.92665094,N:N,-ik
pieczara,pieczarka,0.9830938,N:N,-ka
kura,kurka,0.9144573,N:N,-ka
bić,bitka,0.9677343,V:N,-ka
srać,sraczka,0.9560611,V:N,-ka
fermion,fermionowy,0.92103225,N:ADJ,-owy
kwant,kwantowy,0.93293726,N:ADJ,-owy
macać,macka,0.90950686,V:N,-ka
smar,smarować,0.889124,N:V,-ować
dziecina,dziecinny,0.9556643,N:ADJ,-ny
policjant,policjantka,0.9772216,N:N,-ka
czytelnik,czytelniczka,0.9716936,N:N,-ka
ananas,ananasowy,0.9054781,N:ADJ,-owy
cytryna,cytrynka,0.98470384,N:N,-ka
malina,malinka,0.9642101,N:N,-ka
malina,malinowy,0.92998344,N:ADJ,-owy
słońce,słoneczny,0.9344014,N:ADJ,-ny
wyznać,wyznanie,0.9533302,V:N,-anie
jednomyślny,jednomyślność,0.9415212,ADJ:N,-ość
Baszkir,baszkirski,0.9265853,N:ADJ,-ski
wolny,wolno,0.95601135,ADJ:ADV,-o
Hiszpan,Hiszpanka,0.96405554,N:N,-ka
podkreślić,podkreślenie,0.9245688,V:N,-enie
skrzynia,skrzynka,0.98435783,N:N,-ka
szczególny,szczególnie,0.8251687,ADJ:ADV,-ie
zapożyczyć,zapożyczenie,0.8942341,V:N,-enie
cynober,cynobrowy,0.97078043,N:ADJ,-owy
pomysł,pomysłowy,0.9439214,N:ADJ,-owy
przejść,przejście,0.92585653,V:N,-ie
zdarzyć,zdarzenie,0.89325166,V:N,-enie
