pivot,derivation,similarity,category,affix
odpadać,odpadanie,0.90190613,V:N,-anie
napadać,napadanie,0.8978354,V:N,-anie
rozpadać,rozpadanie,0.8784834,V:N,-anie
wpadać,wpadanie,0.848277,V:N,-anie
dopadać,dopadanie,0.8977389,V:N,-anie
przepadać,przepadanie,0.8991917,V:N,-anie
frunąć,frunięcie,0.8773543,V:N,-ęcie
fruwać,fruwanie,0.8754488,V:N,-anie
osunąć,osunięcie,0.8788296,V:N,-ęcie
odsunąć,odsunięcie,0.712744,V:N,-ęcie
zwalić,zwalenie,0.8164056,V:N,-enie
winąć,zwinąć,0.726223,V:V,z-
powołać,powołanie,0.90489477,V:N,-anie
ginąć,ginięcie,0.6260825,V:N,-ęcie
giąć,gięcie,0.8299799,V:N,-ęcie
zgiąć,zgięcie,0.84409446,V:N,-ęcie
klon,klonować,0.70128554,N:V,-ować
klonować,sklonować,0.8320544,V:V,s-
zaginąć,zaginięcie,0.7136301,V:N,-ęcie
wyginąć,wyginięcie,0.6467389,V:N,-ęcie
mknąć,mknięcie,0.8876272,V:N,-ęcie
milknąć,milknięcie,0.8679323,V:N,-ęcie
dotknąć,dotknięcie,0.6920338,V:N,-ęcie
natknąć,natknięcie,0.89711493,V:N,-ęcie
tyknąć,tyknięcie,0.90894544,V:N,-ęcie
wydra,wydrzę,0.7262402,N:N,-ę
glej,glejak,0.834409,N:N,-ak
miąć,mięcie,0.7011074,V:N,-ęcie
nająć,najęcie,0.80600977,V:N,-ęcie
wynająć,wynajęcie,0.65399617,V:N,-ęcie
odjąć,odjęcie,0.82656443,V:N,-ęcie
jąć,jęcie,0.72964334,V:N,-ęcie
objąć,objęcie,0.92663187,V:N,-ęcie
jechać,rozjechać,0.71967053,V:V,roz-
wyjąć,wyjęcie,0.6772033,V:N,-ęcie
minąć,minięcie,0.6837294,V:N,-ęcie
ominąć,ominięcie,0.7032185,V:N,-ęcie
mrugnąć,mrugnięcie,0.81628525,V:N,-ęcie
lek,lekowy,0.82619977,N:ADJ,-owy
lęk,lękowy,0.7556147,N:ADJ,-owy
łęk,łękowy,0.877794,N:ADJ,-owy
łęg,łęgowy,0.8587772,N:ADJ,-owy
lęg,lęgowy,0.8607609,N:ADJ,-owy
huknąć,huknięcie,0.8831651,V:N,-ęcie
moknąć,moknięcie,0.8796004,V:N,-ęcie
nasiąknąć,nasiąknięcie,0.9172667,V:N,-ęcie
spożyć,spożywać,0.89983463,V:V,-ywać
pożyć,spożyć,0.7333357,V:V,s-
mózgowie,wodomózgowie,0.64268196,N:N,wodo-
pogłębić,pogłębiarka,0.66283834,V:N,-arka
wylot,wylotówka,0.77769107,N:N,-ówka
waza,wazka,0.8630061,N:N,-ka
zjeżdżać,zjeżdżalnia,0.804955,V:N,-alnia
ślizgać,ślizgawka,0.78592026,V:N,-awka
ślizgać,ślizgawica,0.7981483,V:N,-awica
wrotkarz,wrotkarstwo,0.7607464,N:N,-stwo
kropla,kroplówka,0.7648816,N:N,-ówka
odlewać,odlewanie,0.8889412,V:N,-anie
olewać,olewanie,0.8910037,V:N,-anie
dolewać,dolewanie,0.8843229,V:N,-anie
ogorzeć,ogorzały,0.79140145,V:ADJ,-ały
spieprzyć,spieprzenie,0.6917724,V:N,-enie
spieprzać,spieprzanie,0.92221904,V:N,-anie
jebać,jebanie,0.9287523,V:N,-anie
jebnąć,jebnięcie,0.9202967,V:N,-ęcie
spierdolić,spierdolenie,0.81597114,V:N,-enie
spierdalać,spierdalanie,0.94391626,V:N,-anie
wypierdolić,wypierdalać,0.9119368,V:V,-ać
pierdolić,wypierdolić,0.71621054,V:V,wy-
wypierdolić,wypierdolenie,0.85594314,V:N,-enie
wypierdalać,wypierdalanie,0.84429514,V:N,-anie
przerobić,przeróbka,0.7160676,V:N,-ka
dożylny,dożylnie,0.86521083,ADJ:ADV,-ie
żyła,żylny,0.59511304,N:ADJ,-ny
machnąć,machnięcie,0.8813352,V:N,-ęcie
wmawiać,wmawianie,0.8676782,V:N,-anie
kosmos,kosmita,0.70461965,N:N,-ita
kosmita,kosmitka,0.92622423,N:N,-ka
tani,tanieć,0.67355454,ADJ:V,-eć
drogi,drożeć,0.6358961,ADJ:V,-eć
pocić,pocenie,0.6366565,V:N,-enie
struna,strunowiec,0.7858898,N:N,-owiec
strzyga,strzygoń,0.7655838,N:N,-oń
wznieść,wzniesienie,0.7114892,V:N,-enie
puch,puchówka,0.69457054,N:N,-ówka
puch,puszek,0.58112305,N:N,-ek
puch,puchowiec,0.71350074,N:N,-owiec
pietruszka,pietrucha,0.95385104,N:N,-cha
sprężać,sprężyca,0.7390113,V:N,-yca
szczudło,szczudłówka,0.8452806,N:N,-ówka
rąb,rąbek,0.90783656,N:N,-ek
chusta,chustka,0.9438316,N:N,-ka
gwiazda,gwiazdnica,0.79033655,N:N,-nica
burknąć,burknięcie,0.89951473,V:N,-ęcie
suchy,suchość,0.5829741,ADJ:N,-ość
zalecić,zalecenie,0.79260325,V:N,-enie
odetchnąć,odetchnięcie,0.8268467,V:N,-ęcie
pylenie,pyleniec,0.89613,N:N,-iec
pylić,pylenie,0.87341315,V:N,-enie
pył,pylica,0.6847736,N:N,-ica
krzem,krzemica,0.8702602,N:N,-ica
węgieł,węgłowy,0.76886135,N:ADJ,-owy
węgieł,węgielny,0.6523873,N:ADJ,-ny
węgiel,węgielny,0.85083663,N:ADJ,-ny
węgiel,wąglik,0.5801672,N:N,-ik
węgiel,węglik,0.74683267,N:N,-ik
wapień,wapienny,0.8668016,N:ADJ,-ny
wapno,wapienny,0.7247697,N:ADJ,-ny
wapń,wapienny,0.7302777,N:ADJ,-ny
wapń,wapnisty,0.82743686,N:ADJ,-isty
wapń,wapniowy,0.8127456,N:ADJ,-owy
mrugać,mruganie,0.8985652,V:N,-anie
margać,Margas,0.6487067,V:N,-as
wymioty,wymiotnica,0.7649465,N:N,-nica
paw,pawi,0.87441367,N:ADJ,-i
wdowa,wdowula,0.80460006,N:N,-ula
wdowa,wdówka,0.72037655,N:N,-ka
wiercić,wiertnia,0.7182113,V:N,-nia
spontaniczny,spontaniczność,0.86454064,ADJ:N,-ość
wkręt,wkrętarka,0.8495493,N:N,-arka
świder,świderek,0.9075267,N:N,-ek
narzędzie,elektronarzędzie,0.5722207,N:N,elektro-
wyrzynać,wyrzynarka,0.84635216,V:N,-arka
rąbać,rębak,0.65860903,V:N,-ak
układać,układanka,0.787889,V:N,-anka
marznąć,marznięcie,0.7218782,V:N,-ęcie
chrapać,chrapanie,0.8737069,V:N,-anie
chlapnąć,chlapnięcie,0.8987099,V:N,-ęcie
pochlapać,pochlapanie,0.89529884,V:N,-anie
Kalifornia,Kalifornijczyk,0.69884324,N:N,-czyk
Kalifornia,Kalifornijka,0.730025,N:N,-ka
młody,młodzian,0.8068206,ADJ:N,-an
młody,młodnik,0.6623849,ADJ:N,-nik
młody,młodniak,0.7270205,ADJ:N,-niak
jodła,jodełka,0.85527664,N:N,-ka
ciepło,ciepełko,0.7619348,ADV:N,-ko
buk,buczyna,0.5463597,N:N,-yna
jagła,jaglica,0.8880512,N:N,-ica
jagła,jaglanka,0.8564275,N:N,-anka
strącić,strącenie,0.8193493,V:N,-enie
stracić,stracenie,0.705733,V:N,-enie
bób,bobowiec,0.7001425,N:N,-owiec
buk,bukowiec,0.68458426,N:N,-owiec
ślaz,ślazowiec,0.7471281,N:N,-owiec
dynia,dyniowiec,0.78256893,N:N,-owiec
mydlenie,mydleniec,0.86638147,N:N,-iec
mydlić,mydlenie,0.7241234,V:N,-enie
jagoda,jagodzian,0.829798,N:N,-an
szczawik,szczawikowiec,0.88803685,N:N,-owiec
ślaz,ślazik,0.87720394,N:N,-ik
kołdra,kołderka,0.8529165,N:N,-ka
łysy,łysina,0.8490885,ADJ:N,-ina
łysy,łysawy,0.8507839,ADJ:ADJ,-awy
daniel,danieli,0.91179043,N:ADJ,-i
gra,growy,0.6219247,N:ADJ,-owy
grań,graniówka,0.6952049,N:N,-ówka
mierzyć,mierzenie,0.5884278,V:N,-enie
mierzić,mierżenie,0.7231697,V:N,-enie
polatać,polatucha,0.7683529,V:N,-ucha
kipieć,kipiel,0.9063667,V:N,-el
gryźć,gryzienie,0.7582937,V:N,-enie
ugryźć,ugryzienie,0.8750314,V:N,-enie
zagryźć,zagryzienie,0.8680122,V:N,-enie
odgryźć,odgryzienie,0.8589731,V:N,-enie
kąsać,kąsanie,0.8222294,V:N,-anie
ukąsić,ukąszenie,0.85251707,V:N,-enie
kroić,krojenie,0.7464317,V:N,-enie
pokroić,pokrojenie,0.8030875,V:N,-enie
kret,kreci,0.8538243,N:ADJ,-i
złodziej,złodziejski,0.85438955,N:ADJ,-ski
spalić,spalenie,0.71135753,V:N,-enie
spalać,spalanie,0.7163995,V:N,-anie
jarać,jaranie,0.8517722,V:N,-anie
zajarać,zajaranie,0.7629163,V:N,-anie
śnić,śnienie,0.7373066,V:N,-enie
chwast,chwastnica,0.88562465,N:N,-nica
strumyk,strumyczek,0.8994307,N:N,-ek
przygoda,przygodówka,0.76659244,N:N,-ówka
archiwum,archiwizować,0.6852096,N:V,-izować
dobrać,dobrany,0.619108,V:ADJ,-any
jechać,przejechać,0.9314654,V:V,prze-
żgnąć,żgnięcie,0.8240523,V:N,-ęcie
dziobać,dziobanie,0.8609075,V:N,-anie
błazen,błazenada,0.9243597,N:N,-ada
pacnąć,pacnięcie,0.9634453,V:N,-ęcie
capnąć,capnięcie,0.8886873,V:N,-ęcie
męczyć,męczenie,0.6081826,V:N,-enie
stos,stosik,0.7709573,N:N,-ik
drewno,drewienko,0.7552794,N:N,-ko
dąb,dąbek,0.7879538,N:N,-ek
dąb,dębina,0.77847266,N:N,-ina
dąb,dębniak,0.7869581,N:N,-niak
sosna,sośnina,0.7200799,N:N,-ina
stopa,stópka,0.76053417,N:N,-ka
stopa,stopka,0.7703738,N:N,-ka
lubić,lubienie,0.68041545,V:N,-enie
polubić,polubienie,0.81594145,V:N,-enie
blady,blado,0.8632078,ADJ:ADV,-o
trup,trupi,0.77570957,N:ADJ,-i
trup,trupiarnia,0.65695125,N:N,-arnia
Galicja,galicyjski,0.7863722,N:ADJ,-ski
Galicia,galisyjski,0.63820904,N:ADJ,-ski
rumienić,rumieniec,0.75886345,V:N,-iec
kwas,kwasica,0.73077923,N:N,-ica
zasadowy,zasadowica,0.7943987,ADJ:N,-ica
ćma,ćmi,0.8919213,N:ADJ,-i
karta,karcięta,0.6429793,N:N,-ęta
rozłupać,rozłupnia,0.9093387,V:N,-nia
rozłupać,rozłupka,0.88539803,V:N,-ka
ziarno,ziarniak,0.6671482,N:N,-ak
piwo,piwsko,0.7872579,N:N,-sko
piwo,piwko,0.777382,N:N,-ko
piwo,piwosz,0.7930554,N:N,-osz
węszyć,wywęszyć,0.75436413,V:V,wy-
nęcić,nęcenie,0.8075604,V:N,-enie
oskrzele,oskrzelowy,0.8484495,N:ADJ,-owy
Czarnogóra,czarnogórski,0.68975633,N:ADJ,-ski
rozwód,rozwódka,0.7698575,N:N,-ka
malować,malowany,0.66344976,V:ADJ,-any
cena,cenny,0.7761197,N:ADJ,-ny
kisić,kisior,0.6647193,V:N,-or
protekcjonalny,protekcjonalność,0.8837259,ADJ:N,-ość
tydzień,tygodnik,0.64374906,N:N,-nik
tygodnik,dwutygodnik,0.6178547,N:N,dwu-
nekromanta,nekromantka,0.8993362,N:N,-ka
miesięcznik,dwumiesięcznik,0.8236933,N:N,dwu-
umyślny,nieumyślny,0.73606634,ADJ:ADJ,nie-
nieumyślny,nieumyślność,0.8762361,ADJ:N,-ość
Nobel,noblista,0.6146537,N:N,-ista
noblista,noblistka,0.9135422,N:N,-ka
plaża,plażowicz,0.7420619,N:N,-owicz
plażowicz,plażowiczka,0.8964215,N:N,-ka
żniwo,żniwiarka,0.7991557,N:N,-arka
pomidor,pomidorówka,0.8959101,N:N,-ówka
dno,denny,0.5971729,N:ADJ,-ny
strona,stronny,0.6349502,N:ADJ,-ny
kościelny,kościelna,0.9623932,ADJ:ADJ,-a
lala,laluś,0.8643409,N:N,-uś
lala,lalusia,0.87406784,N:N,-usia
lalka,lalkarz,0.8044308,N:N,-arz
piękny,piękniś,0.7164715,ADJ:N,-iś
strojny,strojniś,0.7503767,ADJ:N,-iś
strojny,strojnisia,0.73525244,ADJ:N,-isia
wyrwać,wyrwas,0.666511,V:N,-as
zwijać,zwijacz,0.75976574,V:N,-acz
ukryć,ukryty,0.9230386,V:ADJ,-y
kryć,krycie,0.6142424,V:N,-ie
pokryć,pokrycie,0.9344253,V:N,-ie
ukryć,ukrycie,0.7081932,V:N,-ie
wykryć,wykrycie,0.7147989,V:N,-ie
nakryć,nakrycie,0.86736834,V:N,-ie
myć,mycie,0.80912125,V:N,-cie
wyłom,wyłomek,0.89730537,N:N,-ek
stać,stojak,0.6095628,V:N,-ak
stojak,stojaczek,0.882364,N:N,-aczek
goić,gojenie,0.88998467,V:N,-enie
róg,rożny,0.6064699,N:ADJ,-ny
kwartał,kwartalnik,0.6677345,N:N,-nik
Czechosłowak,Czechosłowaczka,0.93968344,N:N,-ka
Czechosłowacja,czechosłowacki,0.8568471,N:ADJ,-cki
Pakistan,Pakistańczyk,0.7412561,N:N,-czyk
Pakistan,Pakistanka,0.8435697,N:N,-ka
wino,winiarnia,0.696579,N:N,-arnia
Szwajcar,Szwajcarka,0.8121092,N:N,-ka
Mongoł,Mongołka,0.9090906,N:N,-ka
wiosna,wiosenka,0.75575185,N:N,-ka
Wietnam,Wietnamka,0.79048926,N:N,-ka
czuwać,czuwak,0.6727787,V:N,-ak
kordialny,kordialność,0.90199786,ADJ:N,-ość
Gabon,Gabończyk,0.7000145,N:N,-czyk
Gabon,Gabonka,0.83161724,N:N,-ka
Haiti,Haitańczyk,0.64712524,N:N,-czyk
Haitańczyk,Haitanka,0.7985303,N:N,-ka
predyspozycja,predyspozycyjny,0.93542236,N:ADJ,-ny
Malezja,Malezyjczyk,0.7852092,N:N,-czyk
Malezja,Malezyjka,0.8429944,N:N,-ka
Malediwy,Malediwczyk,0.87518054,N:N,-czyk
Malediwy,Malediwka,0.89242476,N:N,-ka
egzystencja,koegzystencja,0.67257655,N:N,ko-
miotła,miotlisko,0.82704175,N:N,-isko
miotła,miotełka,0.8734325,N:N,-ka
samobójca,samobójczyni,0.89290345,N:N,-yni
Erytrea,Erytrejczyk,0.8615494,N:N,-czyk
Erytrea,Erytrejka,0.9159137,N:N,-ka
widoczny,niewidoczny,0.7652243,ADJ:ADJ,nie-
przepuścić,przepustnica,0.6071433,V:N,-nica
pet,pecik,0.60795605,N:N,-ik
dziegieć,dziegciarz,0.7388961,N:N,-arz
żebrać,żebranie,0.87668794,V:N,-anie
żebranie,żebranina,0.8367895,N:N,-ina
Namibia,Namibijczyk,0.7308957,N:N,-czyk
Namibia,Namibijka,0.7183119,N:N,-ka
Etiopia,Etiopczyk,0.8567196,N:N,-czyk
Etiopia,Etiopka,0.92254156,N:N,-ka
utopia,utopijny,0.7781172,N:ADJ,-ny
kotlet,kotlecik,0.8395817,N:N,-ik
prezent,prezencik,0.7370637,N:N,-ik
warzyć,warzenie,0.6198178,V:N,-enie
Libia,Libijczyk,0.76188135,N:N,-czyk
afatyk,afatyczka,0.93927526,N:N,-yczka
Libia,Libijka,0.8010947,N:N,-ka
Somalia,Somalijczyk,0.72985095,N:N,-czyk
Somalia,Somalijka,0.86649776,N:N,-ka
afatyk,afatyczny,0.8479335,N:ADJ,-yczny
kuper,kuprówka,0.8460105,N:N,-ówka
kuper,kuperek,0.86144006,N:N,-ek
żebro,żeberko,0.732904,N:N,-ko
koper,koperek,0.7367189,N:N,-ek
brzuch,brzuszny,0.6940492,N:ADJ,-ny
brzuch,brzuchaty,0.71709234,N:ADJ,-aty
nos,nosek,0.80602556,N:N,-ek
nosek,noseczek,0.92080456,N:N,-ek
cholewa,cholewka,0.9134382,N:N,-ka
łyżwa,łyżewka,0.85755605,N:N,-ka
rak,raczek,0.6622501,N:N,-ek
Chocz,choczanin,0.68667966,N:N,-anin
Chocz,choczanka,0.67104477,N:N,-anka
Chocz,chocki,0.7271506,N:ADJ,-cki
Chorzów,chorzowianin,0.55835545,N:N,-anin
Chorzów,chorzowianka,0.5631737,N:N,-anka
Pleszew,pleszewski,0.8051757,N:ADJ,-ski
taternik,taterniczka,0.92967135,N:N,-ka
Żywiec,żywczanin,0.6356395,N:N,-anin
Żywiec,żywczanka,0.5889356,N:N,-anka
wileński,Wileńszczyzna,0.73616135,ADJ:N,-yzna
ptaszyna,ptaszyniec,0.9274883,N:N,-iec
ptaszy,ptaszę,0.84155774,ADJ:N,-ę
ptasi,ptasinóg,0.81683815,ADJ:N,-nóg
płot,płotek,0.8895749,N:N,-ek
łoś,łosię,0.7069237,N:N,-ę
łoś,łosi,0.73798525,N:ADJ,-i
kret,kretowisko,0.6896597,N:N,-owisko
kret,kretowina,0.76399106,N:N,-owina
kret,krecik,0.8587126,N:N,-ik
sklep,sklepik,0.7506322,N:N,-ik
anarchista,anarchistka,0.9262544,N:N,-ka
protagonista,protagonistka,0.9441376,N:N,-ka
abchaski,abchaskość,0.7170919,ADJ:N,-ość
Abchaz,Abchazka,0.9334949,N:N,-ka
przejazd,przejezdny,0.6724016,N:ADJ,-ny
przymiotnikowy,odprzymiotnikowy,0.5939563,ADJ:ADJ,od-
tętno,tętniak,0.6693679,N:N,-ak
tętnica,tętniczka,0.93322206,N:N,-iczka
tętnica,tętniczy,0.8632047,N:ADJ,-y
pchła,pchli,0.8936817,N:ADJ,-i
pchła,pchełka,0.7550917,N:N,-ka
Mołdawia,mołdawski,0.7626361,N:ADJ,-ski
Tunezja,tunezyjski,0.7401969,N:ADJ,-ski
Zambia,zambijski,0.6315013,N:ADJ,-ski
Zimbabwe,zimbabwejski,0.7601341,N:ADJ,-ski
Zimbabwe,zimbabweński,0.7368404,N:ADJ,-ski
Sudan,sudański,0.7255855,N:ADJ,-ski
para,parnik,0.698496,N:N,-nik
Syberia,syberyjski,0.7641322,N:ADJ,-ski
klucz,kluczowy,0.8697785,N:ADJ,-owy
utrzymać,utrzymanek,0.6128901,V:N,-ek
utrzymać,utrzymanka,0.67765945,V:N,-anka
prima aprilis,primaaprilisowy,0.8598243,N:ADJ,-owy
bar,barek,0.84195435,N:N,-ek
ryś,rysi,0.67042667,N:ADJ,-i
bóbr,bobrowy,0.6789804,N:ADJ,-owy
bocian,bociani,0.8930819,N:ADJ,-i
żuraw,żurawi,0.8952655,N:ADJ,-i
wróbel,wróbli,0.90457577,N:ADJ,-i
Morawica,Morawiecki,0.5611647,N:N,-cki
Manila,manilczyk,0.61772025,N:N,-czyk
Manila,manilka,0.6208647,N:N,-ka
szczerba,szczerbaty,0.881897,N:ADJ,-aty
manila,manilowy,0.7802895,N:ADJ,-owy
Manila,manilski,0.63357496,N:ADJ,-ski
zboczenie,zboczeniec,0.88594097,N:N,-ec
mleć,mielec,0.68872213,V:N,-ec
strzyc,ostrzyc,0.7709679,V:V,o-
Gwinea,gwinejski,0.62098813,N:ADJ,-ski
Gwatemala,gwatemalski,0.5683322,N:ADJ,-ski
Malezja,malezyjski,0.67802405,N:ADJ,-ski
Latynos,latynoski,0.66218895,N:ADJ,-ski
syberyjski,transsyberyjski,0.8770594,ADJ:ADJ,trans-
dbać,dbanie,0.7122944,V:N,-anie
gardło,gardełko,0.7177033,N:N,-ko
chudy,chudzielec,0.79220223,ADJ:N,-elec
chudy,chudziec,0.8309185,ADJ:N,-iec
gadzina,gadzinka,0.8198378,N:N,-ka
gadać,gadka,0.6611325,V:N,-ka
kamień,Kamieńczyk,0.6956221,N:N,-czyk
głos,pogłos,0.71339536,N:N,po-
tygrys,tygrysi,0.9144387,N:ADJ,-i
czołg,czołgista,0.80571735,N:N,-ista
czołgista,czołgistka,0.9270895,N:N,-ka
rdzeń,rdzenny,0.6941851,N:ADJ,-ny
strajk,strajkować,0.7533547,N:V,-ować
jeleń,jelenię,0.7678141,N:N,-ę
jeleń,jelenina,0.76620203,N:N,-ina
Warszawa,Warszawski,0.81012255,N:N,-ski
Warszawa,Warszawska,0.8024141,N:N,-ska
śpiewak,Śpiewakowski,0.75493526,N:N,-owski
sarna,sarni,0.8673546,N:ADJ,-i
Olkusz,Olkuski,0.9305943,N:N,-ski
Olkusz,Olkuska,0.9260409,N:N,-ska
Miechów,Miechowski,0.8718801,N:N,-ski
Miechów,Miechowska,0.7775099,N:N,-ska
ucho,uszko,0.92717797,N:N,-ko
ucho,uszysko,0.69475937,N:N,-ysko
koza,kózka,0.67521966,N:N,-ka
kozioł,koźli,0.6691386,N:ADJ,-i
babrać,babranie,0.8889802,V:N,-anie
miesiączka,miesiączkować,0.83036494,N:V,-ować
Brunei,Brunejczyk,0.7449978,N:N,-czyk
Brunei,Brunejka,0.6840282,N:N,-ka
Brunei,brunejski,0.61472064,N:ADJ,-ski
mydło,mydełko,0.8631739,N:N,-ko
przejezdny,nieprzejezdny,0.85631883,ADJ:ADJ,nie-
wątpić,wątpliwy,0.6999396,V:ADJ,-liwy
rola,rolny,0.6080154,N:ADJ,-ny
należeć,należyty,0.66611487,V:ADJ,-yty
należeć,należny,0.65362245,V:ADJ,-ny
zaskoczyć,zaskoczony,0.92535734,V:ADJ,-ony
przesmyk,Przesmycki,0.74959546,N:N,-cki
Dobrzyń,Dobrzyński,0.8637696,N:N,-ski
smyk,smyczek,0.9287652,N:N,-ek
Botswana,Botswańczyk,0.8699655,N:N,-czyk
Botswana,Botswanka,0.9110178,N:N,-ka
Botswana,botswański,0.5338688,N:ADJ,-ski
Stanisław,Stanisławski,0.84296983,N:N,-ski
Stanisław,Stanisławska,0.8111478,N:N,-ska
paź,pazik,0.68387014,N:N,-ik
mąż,mężuś,0.6775125,N:N,-uś
mąż,mężulek,0.7414283,N:N,-ulek
mąż,mężysko,0.57387507,N:N,-ysko
Ślązak,Ślązaczka,0.89342684,N:N,-aczka
zad,zadni,0.71174985,N:ADJ,-ni
minąć,miniony,0.6634809,V:ADJ,-ony
bochen,Bocheński,0.4720857,N:N,-ski
Bogdan,Bogdański,0.56332326,N:N,-ski
orzeł,orłowy,0.6156179,N:ADJ,-owy
gryźć,gryzak,0.63388866,V:N,-ak
pop,Popczyk,0.61130357,N:N,-czyk
kogut,koguci,0.7652593,N:ADJ,-i
cietrzew,cietrzewi,0.8564789,N:ADJ,-i
łaska,łacha,0.7359561,N:N,-cha
Andora,Andorka,0.8834912,N:N,-ka
Andora,andorczyk,0.70951027,N:N,-czyk
Andora,andorka,0.76165,N:N,-ka
Polesie,poleski,0.7124381,N:ADJ,-ski
rock,rockowy,0.82987136,N:ADJ,-owy
muczeć,zamuczeć,0.7895728,V:V,za-
dążyć,dążenie,0.9490057,V:N,-enie
pisanka,pisankarka,0.88365364,N:N,-arka
słowo,posłowie,0.7066248,N:N,po-
pop,popowy,0.65396136,N:ADJ,-owy
Syria,Syryjczyk,0.74739254,N:N,-czyk
Syria,Syryjka,0.77517986,N:N,-ka
owsiany,owsianka,0.90216225,ADJ:N,-ka
siny,siniawa,0.74952614,ADJ:N,-awa
barć,bartnik,0.7294696,N:N,-nik
barć,bartodziej,0.7510427,N:N,-dziej
barć,bartny,0.7960442,N:ADJ,-ny
jabłoń,Jabłoński,0.5926511,N:N,-ski
jabłoń,Jabłońska,0.57111526,N:N,-ska
rubaszny,rubaszność,0.7466915,ADJ:N,-ość
łaskawy,łaskawie,0.84977967,ADJ:ADV,-ie
jąć,odjąć,0.6463406,V:V,od-
serafin,Serafiński,0.6493918,N:N,-ski
serafin,Serafińska,0.6336386,N:N,-ska
Jan,Janeczek,0.55019456,N:N,-eczek
Michałów,Michałowski,0.80299383,N:N,-ski
rumianek,rumiankowy,0.9068081,N:ADJ,-owy
słonecznik,słonecznikowy,0.8975918,N:ADJ,-owy
Lubin,Lubiński,0.8215601,N:N,-ski
Nałęczów,nałęczowianin,0.8193038,N:N,-anin
Nałęczów,nałęczowianka,0.8339428,N:N,-anka
Nałęczów,nałęczowski,0.85224515,N:ADJ,-ski
Kalisz,kaliszanin,0.6656137,N:N,-anin
Kalisz,kaliszanka,0.68716365,N:N,-anka
Jerozolima,jerozolimski,0.57524127,N:ADJ,-ski
Jerozolima,jerozolimczyk,0.56930465,N:N,-czyk
Jerozolima,jerozolimka,0.5930173,N:N,-ka
Cieszyn,Cieszyński,0.91567266,N:N,-ski
Cieszyn,Cieszyńska,0.91398627,N:N,-ska
Cieszyn,cieszynianin,0.7716177,N:N,-anin
bełtać,bełtanie,0.83575785,V:N,-anie
Wielkanoc,wielkanocny,0.7919276,N:ADJ,-ny
Iran,Irańczyk,0.78624713,N:N,-czyk
Iran,Iranka,0.80630666,N:N,-ka
gęba,gębusia,0.7779329,N:N,-usia
żaba,żabnica,0.7902847,N:N,-nica
krzyk,krzykliwy,0.7715208,N:ADJ,-liwy
ser,serek,0.8045271,N:N,-ek
gładysz,gładyszka,0.8274374,N:N,-ka
paść,pastwa,0.5518011,V:N,-twa
puścić,rozpuścić,0.6042232,V:V,roz-
chlew,chlewnia,0.7035097,N:N,-nia
odziać,odzież,0.6195655,V:N,-eż
bawełna,bawełnica,0.6941982,N:N,-ica
ślaz,ślazówka,0.790735,N:N,-ówka
przykładny,bezprzykładny,0.7018788,ADJ:ADJ,bez-
przykład,przykładny,0.79591244,N:ADJ,-ny
przykładny,przykładnie,0.84223944,ADJ:ADV,-ie
bakteryjny,przeciwbakteryjny,0.76182294,ADJ:ADJ,przeciw-
przykład,przykładowy,0.84035116,N:ADJ,-owy
bakteryjny,antybakteryjny,0.7812189,ADJ:ADJ,anty-
umysł,umyślny,0.6482098,N:ADJ,-ny
umyślny,umyślnie,0.8531084,ADJ:ADV,-ie
diabeł,diabelny,0.6469394,N:ADJ,-ny
diabeł,diabelski,0.6536539,N:ADJ,-ski
aniołek,aniołeczek,0.9540252,N:N,-ek
troska,troskliwy,0.5936385,N:ADJ,-liwy
jaszczur,jaszczurnik,0.7499461,N:N,-nik
kania,kanię,0.85800886,N:N,-ę
lico,licówka,0.78388494,N:N,-ówka
kobyła,kobyłka,0.9518971,N:N,-ka
baba,babsko,0.7652115,N:N,-sko
kobyła,kobyli,0.9197628,N:ADJ,-i
tresować,wytresować,0.7737936,V:V,wy-
piec,piecuch,0.7014033,N:N,-uch
przestawić,przestawka,0.76490617,V:N,-ka
Kamerun,Kameruńczyk,0.8704211,N:N,-czyk
Kamerun,Kamerunka,0.85937333,N:N,-ka
zielony,ciemnozielony,0.66136235,ADJ:ADJ,ciemno-
jąć,objąć,0.5852932,V:V,ob-
pięknieć,wypięknieć,0.69799715,V:V,wy-
dno,denko,0.6644926,N:N,-ko
piecuch,piecuszek,0.8448651,N:N,-ek
jąć,zająć,0.5973424,V:V,za-
jąć,zdjąć,0.6132995,V:V,z-
prostak,prostaczka,0.8953918,N:N,-ka
prostak,prostaczek,0.9407878,N:N,-ek
prostak,prostactwo,0.8362596,N:N,-ctwo
sęp,sępi,0.85083956,N:ADJ,-i
Gorzów,gorzowianin,0.6651238,N:N,-anin
Gorzów,gorzowianka,0.64099854,N:N,-anka
Bełchatów,bełchatowski,0.7461955,N:ADJ,-ski
Bełchatów,bełchatowianin,0.58405626,N:N,-anin
biedny,biednieć,0.743692,ADJ:V,-eć
Bełchatów,bełchatowianka,0.5462357,N:N,-anka
biednieć,zbiednieć,0.70379806,V:V,z-
niemy,niemieć,0.64884067,ADJ:V,-eć
białostocki,podbiałostocki,0.54931873,ADJ:ADJ,pod-
jęzor,jęzorek,0.87680244,N:N,-ek
ozór,ozorek,0.8398324,N:N,-ek
zmyślić,zmyślać,0.963081,V:V,-ać
zalecić,zalecać,0.76989,V:V,-ać
*lětěti,zalecić,0.46171987,V:V,za-
