pivot,derivation,similarity,category,affix
studia,studiować,0.6374764204963242,N:V,-ować
jedność,jednostka,0.17251567092265918,N:N,-ka
rudy,rudo,0.32149323855334955,ADJ:ADV,-o
szczep,szczepowy,0.442470239356449,N:ADJ,-owy
prowadzić,poprowadzić,0.6256323088971529,V:V,po-
prowadzić,zaprowadzić,0.41271090003501576,V:V,za-
doprowadzić,doprowadzać,0.7163369310284441,V:V,-ać
przeprowadzić,przeprowadzać,0.7730780857012621,V:V,-ać
wskazać,wskazywać,0.6084865142032617,V:V,-ywać
wodzić,dowodzić,0.3583704693575548,V:V,do-
wodzić,przewodzić,0.4114585547589378,V:V,prze-
chodzić,wychodzić,0.598767443146791,V:V,wy-
przód,przodować,0.062444947866552414,N:V,-ować
brać,wybrać,0.3298292662258486,V:V,wy-
prosty,prostak,0.18935054950107122,ADJ:N,-ak
administrator,administratorka,0.4224338683099711,N:N,-ka
kość,kostka,0.42474689120151843,N:N,-ka
Litwa,litewski,0.4666970142449116,N:ADJ,-ski
igła,iglica,0.4335335498491363,N:N,-ica
Polska,Małopolska,0.4955582415438706,N:N,mało-
mały,mało,0.28899058139529643,ADJ:N,-o
bezczelny,bezczelność,0.4040730973900597,ADJ:N,-ość
zuchwały,zuchwalstwo,0.2650910115878995,ADJ:N,-stwo
teizm,politeizm,0.5796516879077547,N:N,poli-
liczyć,liczba,0.1255981662627691,V:N,-ba
niemy,Niemiec,0.08716847782691839,ADJ:N,-iec
wiele,niewiele,0.5521230429219686,ADV:N,nie-
podać,podatek,0.1409991438342273,V:N,-ek
otworzyć,otwarty,0.34125006147398596,V:U,-ty
otworzyć,otwierać,0.743651948302779,V:V,-ać
ostać,ostatni,0.10237480981855307,U:ADJ,-ni
zabić,zabijać,0.6558670588809412,V:V,-ać
legły,równoległy,0.027366021876326307,V:ADJ,równo-
czynny,czynność,0.11070502979107655,ADJ:N,-ość
przyszły,przyszłość,0.2568833867589926,ADJ:N,-ość
ile,ilość,0.37134675994671895,N:N,-ość
wschód,wschodni,0.5424943721361376,N:ADJ,-ni
zachód,zachodni,0.4425211094637501,N:ADJ,-ni
syn,synowa,0.5694788856983248,N:N,-owa
kopać,kopalnia,0.24126830119790765,V:N,-alnia
miedź,miedziany,0.2810052995341803,N:ADJ,-any
Bułgaria,bułgarski,0.4471174452931185,N:ADJ,-ski
zainteresować,zainteresowanie,0.4483773266336728,V:N,-anie
żelazo,żelazko,0.32385797287218987,N:N,-ko
nora,nornica,0.35866414776454014,N:N,-nica
ciemny,ciemność,0.43114074843131645,ADJ:N,-ość
próżny,próżnia,0.18075362919753024,ADJ:N,-nia
odkurzać,odkurzacz,0.4323506570943213,V:N,-acz
młot,młotek,0.46345353262170597,N:N,-ek
Ameryka,Amerykanin,0.2647786569631806,N:N,-nin
Ameryka,amerykański,0.32565076312634855,N:ADJ,-ski
obecny,obecnie,0.3641829138486967,ADJ:ADV,-ie
zamknąć,zamykać,0.7477409838022954,V:V,-ać
zegar,zegarek,0.5719230477443221,N:N,-ek
wart,wartość,0.3294421941061789,ADJ:N,-ość
głupi,głupek,0.4851293310364698,ADJ:N,-ek
samobójca,samobójstwo,0.4717720249385051,N:N,-stwo
alkohol,alkoholowy,0.5325440707181154,N:ADJ,-owy
myć,mydło,0.4101271873021748,V:N,-dło
spadać,wodospad,0.16991291206754766,V:N,wodo-
gwiazda,rozgwiazda,0.3867028631733539,N:N,roz-
chciwy,chciwość,0.35970652203928144,ADJ:N,-ość
mianować,mianownik,0.07387192297019951,V:N,-nik
dopełniać,dopełniacz,0.10925687423415675,V:N,-acz
celować,celownik,0.3685190477511491,V:N,-nik
bierny,biernik,0.24313836439236647,N:N,-nik
narzędzie,narzędnik,0.15083937153529836,N:N,-nik
miejsce,miejscownik,0.08287799657341788,N:N,-ownik
wołać,wołacz,0.29102078443559276,V:N,-acz
zapomnieć,zapominać,0.6627466647920923,V:V,-ać
słońce,słonecznik,0.3483391558404574,N:N,-nik
wiadomy,wiadomość,0.1707856828956118,ADJ:N,-ość
konew,konewka,0.18588246804820685,N:N,-ka
obiecać,obietnica,0.3172084366848187,V:N,-nica
kolano,kolanowy,0.49572700207964515,N:ADJ,-owy
kolor,kolorowy,0.44267427814248306,N:ADJ,-owy
bordo,bordowy,0.6123307389580364,N:ADJ,-owy
żółty,żółtawy,0.5982637520675685,ADJ:ADJ,-awy
zielony,zielonkawy,0.5448881117677821,ADJ:ADJ,-awy
niebieski,niebieskawy,0.4317901978283606,ADJ:ADJ,-awy
szary,szarawy,0.5606684735891003,ADJ:ADJ,-awy
biały,białawy,0.5166088805745036,ADJ:ADJ,-awy
fioletowy,fioletowawy,0.5759057473686625,ADJ:ADJ,-awy
różowy,różowawy,0.6268083853986609,ADJ:ADJ,-awy
czerwony,czerwonawy,0.4659417038650251,ADJ:ADJ,-awy
czarny,czarnawy,0.4506821728864352,ADJ:ADJ,-awy
brązowy,brązowawy,0.37705546624944963,ADJ:ADJ,-awy
potomek,potomstwo,0.44842784947007996,N:N,-stwo
południe,popołudnie,0.37786150779572814,N:N,po-
tłumaczyć,tłumaczenie,0.32122544198145464,V:N,-enie
truć,trucizna,0.2590138225527656,V:N,-izna
planeta,planetka,0.5507007105791765,N:N,-ka
kierować,kierowca,0.16511841931656202,V:N,-ca
sterować,sterownik,0.32392071000098366,V:N,-nik
palić,palacz,0.32031389089643714,V:N,-acz
więzić,więzienie,0.31914078616419483,V:N,-enie
nagły,nagle,0.42301155827867976,ADJ:ADV,-e
król,królestwo,0.43850343651678236,N:N,-stwo
zdać,zdanie,0.21412683330241888,V:N,-anie
butla,butelka,0.6495313456417444,N:N,-ka
bieda,biedny,0.3324581318955864,N:ADJ,-ny
pytać,pytanie,0.4906709911669733,V:N,-anie
móc,możliwy,0.1779995572744547,V:ADJ,-liwy
komora,komórka,0.38995861373126495,N:N,-ka
bliski,blisko,0.3373613149078495,ADJ:ADV,-o
pić,picie,0.5778790220588735,V:N,-ie
Wikipedia,wikipedysta,0.46847233342564565,N:N,-ysta
krzyż,krzyżówka,0.13435437187554367,N:N,-ówka
chodzić,podchodzić,0.37961232789878063,V:V,pod-
straż,strażak,0.3438785611206149,N:N,-ak
przestrzec,przestrzegać,0.40422681221599954,V:V,-ać
grać,gracz,0.3098653293061453,V:N,-acz
księga,księgarnia,0.39176149197258625,N:N,-arnia
duży,dużo,0.3903455864254163,ADJ:ADV,-o
wytrysk,wytryskiwać,0.18484002439697556,N:V,-iwać
kazać,pokazać,0.4512778578300929,V:V,po-
brud,brudny,0.49452443555085,N:ADJ,-ny
szwagier,szwagierka,0.6021899892401867,N:N,-ka
noc,nocny,0.44009332202308804,N:ADJ,-ny
skory,skoro,0.06684507782863536,ADJ:ADV,-o
padek,przypadek,0.27895173687952257,N:N,przy-
badać,badanie,0.42611945884311164,V:N,-anie
naleźć,znaleźć,0.48692032051360146,V:V,z-
robić,zrobić,0.8010693039280421,V:V,z-
waga,ważny,0.1784407435368801,N:ADJ,-ny
Śląsk,śląski,0.5078041853102493,N:ADJ,-i
spółka,społeczny,0.11422753497481086,N:ADJ,-ny
sito,sitko,0.5803969245900016,N:N,-ko
kawa,kawka,0.4931360620060392,N:N,-ka
kopciuch,kopciuszek,0.34607762746160153,N:N,-ek
cały,cało,0.13056794396862392,ADJ:ADV,-o
miesiąc,miech,0.23631573795806504,N:N,-ch
przymiot,przymiotnik,0.4435381057535377,N:N,-nik
znaczyć,znaczenie,0.41036701248731466,V:N,-enie
spoić,spójnik,0.1592001556677427,V:N,-nik
mąż,męski,0.246075879858067,N:ADJ,-ski
stać,postać,0.15774587412724939,V:V,po-
położyć,położenie,0.23673417928885376,V:N,-enie
panew,panewka,0.29916627015666153,N:N,-ka
imię,imieniny,0.46785761700231454,N:N,-iny
urodzić,urodziny,0.31192027420714985,V:N,-iny
nożyce,nożyczki,0.6009366167940949,N:N,-ki
Walenty,walentynki,0.14983164268952032,N:N,-ki
uwaga,uważny,0.14546283079159072,N:ADJ,-ny
jeść,zjeść,0.702450531776576,V:V,z-
drukować,drukarnia,0.33290742766125603,V:N,-arnia
druk,drukować,0.3812155528032265,N:V,-ować
większy,większość,0.1403578362764839,ADJ:N,-ość
tyrać,tyranie,0.24403508994026635,V:N,-anie
kuchnia,kuchenka,0.5870162659598802,N:N,-ka
łaźnia,łazienka,0.4182601220411293,N:N,-ka
piwo,piwnica,0.23341529182133713,N:N,-nica
sypiać,sypialnia,0.291769665032827,V:N,-alnia
prać,pralnia,0.290838956169022,V:N,-alnia
lód,lodówka,0.23003199570726807,N:N,-ówka
suszyć,suszarka,0.38984835500118864,V:N,-arka
polski,polszczyzna,0.16427053289670068,ADJ:N,-yzna
jeść,jedzenie,0.6183581917303281,V:N,-enie
stąpić,następny,0.09018938722212844,ADJ:ADJ,na-
kwadrat,kwadratowy,0.37289341202635173,N:ADJ,-owy
łączyć,wyłączyć,0.3888344694969895,V:V,wy-
pleść,plotka,0.20558397594384104,V:N,-ka
środa,środowisko,0.1114915426933355,N:N,-owisko
niedźwiedź,niedźwiedzica,0.4555213437269622,N:N,-ica
guz,guzik,0.2648424412268424,N:N,-ik
kłąb,kłębek,0.4795166386589035,N:N,-ek
szczęście,szczęśliwy,0.35449007196082527,N:ADJ,-liwy
kopnąć,kopnięcie,0.4318903883837708,V:N,-ęcie
codzienny,codziennie,0.3969007611463915,ADJ:ADV,-ie
płaski,płaszczyzna,0.2938965517194069,ADJ:N,-yzna
strzała,strzałka,0.3942390836712134,N:N,-ka
pocałować,pocałunek,0.4337499650792527,V:N,-unek
pies,psica,0.24544677684851313,N:N,-ica
kanapa,kanapka,0.5312026978807229,N:N,-ka
wykrzyknąć,wykrzyknik,0.2121106813801097,V:N,-nik
biskup,arcybiskup,0.8972406466962259,N:N,arcy-
sprawiedliwy,sprawiedliwość,0.328975703472526,ADJ:N,-ość
sport,sportowiec,0.40007612987078967,N:N,-owiec
otyły,otyłość,0.36164664628142584,ADJ:N,-ość
model,modelka,0.20557045581422462,N:N,-ka
mrówa,mrowisko,0.30281643560629623,N:N,-isko
sznur,sznurek,0.7647184811131419,N:N,-ek
waliza,walizka,0.31546053460737,N:N,-ka
jaki,jakiś,0.434978092604406,N:U,-ś
tak,także,0.3535969379621825,ADV:U,-że
ostać,zostać,0.3507624972554646,V:V,z-
student,studentka,0.6510112056965771,N:N,-ka
zapalić,zapalenie,0.2722512098794099,V:N,-enie
złoto,złotnik,0.2374828207728552,N:N,-nik
spoić,spojówka,0.26745154303310914,V:N,-ówka
młody,młodość,0.3470322364201508,ADJ:N,-ość
ssać,ssak,0.29603962387897065,V:N,-ak
waga,ważka,0.17551097688067396,N:N,-ka
ława,ławka,0.41596179020401225,N:N,-ka
jaszczur,jaszczurka,0.42123891782321,N:N,-ka
nowy,nowość,0.172445080150196,ADJ:N,-ość
przewodzić,przewodnik,0.13729609671901288,V:N,-nik
ogień,ognisko,0.3219659208253536,N:N,-isko
poświęcić,poświęcenie,0.36559683963212963,V:N,-enie
piosenka,piosenkarz,0.42589981192318904,N:N,-arz
popiół,popielniczka,0.3249676868349959,N:N,-niczka
budować,odbudować,0.6061099831191865,V:V,od-
siny,sinica,0.22415024183593113,ADJ:N,-ica
koszyk,koszykówka,0.18564787243163128,N:N,-ówka
wielki,wielkość,0.14381411419289591,ADJ:N,-ość
szczery,szczerość,0.501126181561891,ADJ:N,-ość
kapłan,kapłaństwo,0.31437630735903266,N:N,-stwo
kłamać,kłamstwo,0.48489221450590914,V:N,-stwo
wojsko,wojskowy,0.45256157048695855,N:ADJ,-owy
przeszły,przeszłość,0.06236417279120321,ADJ:N,-ość
męczyć,męczennik,0.06456485314277449,V:N,-nik
pała,pałka,0.3049904682268576,N:N,-ka
lobby,lobbista,0.25610635193110687,N:N,-ista
zamknąć,zamknięty,0.46175142788360257,V:U,-ty
nuda,nudny,0.4447593855847174,N:ADJ,-ny
akuszer,akuszerka,0.3442766806351485,N:N,-ka
bóg,bożnica,0.13882790146250934,N:N,-nica
dół,dolny,0.3785719888828458,N:ADJ,-ny
góra,górny,0.33159490581935447,N:ADJ,-ny
ogród,ogrodnik,0.42370101451784525,N:N,-nik
opieka,opiekun,0.2970666472800845,N:N,-un
wdowa,wdowiec,0.5271964902956106,N:N,-iec
Estonia,estoński,0.4873065112526995,N:ADJ,-ski
Węgry,węgierski,0.5435254069257165,N:ADJ,-ski
Łotwa,łotewski,0.4835814253310493,N:ADJ,-ski
Stalin,stalinista,0.38966533975790796,N:N,-ista
wodny,podwodny,0.4259052032157943,ADJ:ADJ,pod-
grzeczny,niegrzeczny,0.6436723201018655,ADJ:ADJ,nie-
