pivot,derivation,similarity,category,affix
słowo,słownik,0.34941576807910346,N:N,-nik
mata,matka,0.268059781988532,N:N,-ka
dziewczyna,dziewczynka,0.744572248170332,N:N,-ka
długi,długość,0.3389884800176518,ADJ:N,-ość
miły,miłość,0.16297756644074557,ADJ:N,-ość
wysoki,wysokość,0.33774369176955044,ADJ:N,-ość
książka,książeczka,0.6449831751020942,N:N,-eczka
łyżka,łyżeczka,0.8097641863277178,N:N,-eczka
drukować,drukarka,0.4619643480514286,V:N,-arka
cebula,cebulka,0.70670178055059,N:N,-ka
herbata,herbatka,0.7566226081686854,N:N,-ka
chłop,chłopak,0.5332860398020406,N:N,-ak
chłop,chłopiec,0.5290190484702363,N:N,-iec
nauczyciel,nauczycielka,0.7282625102054398,N:N,-ka
nauczyć,nauczyciel,0.33780940015890837,V:N,-ciel
kwiat,kwiatek,0.7554421551033744,N:N,-ek
woda,wódka,0.546336198307266,N:N,-ka
wola,wolny,0.22161866278383213,N:ADJ,-ny
Polska,polski,0.25750129948190636,N:ADJ,-ski
miły,mile,0.42809544339170613,ADJ:ADV,-e
gram,kilogram,0.444503334039938,ADJ:N,kilo-
Krak,Kraków,0.5126791451177736,N:N,-ów
złoto,złoty,0.5698982759131132,N:ADJ,-y
rysa,ryska,0.4636188302703743,N:N,-ka
kania,kani,0.5020354794351134,N:ADJ,-i
marchew,marchewka,0.7038423777879099,N:N,-ka
para,parka,0.5542622148958635,N:N,-ka
wymóc,wymagać,0.27829458655873773,V:V,-ać
Google,googlować,0.3985039317164758,N:V,-ować
ewentualny,ewentualnie,0.5478835823702342,ADJ:ADV,-ie
oczywisty,oczywiście,0.4872200713315338,ADJ:ADV,-ie
baba,babi,0.42738315288694095,N:ADJ,-i
pieprz,pieprzyć,0.35925289506671,N:V,-yć
wierzba,Wierzbowski,0.19201147656095252,N:N,-ski
kilka,kilkanaście,0.9099394710173124,N:N,-naście
termin,terminator,0.31991396403180095,N:N,-ator
baba,babka,0.6387441384548221,ADJ:N,-ka
Anglia,angol,0.2627880622244665,N:N,-ol
dół,dolina,0.2332324136632693,N:N,-ina
plon,międzyplon,0.5894356014245912,N:N,między-
mulcz,mulczować,0.5355329708404117,N:V,-ować
obły,oblak,0.3278874169333388,ADJ:N,-ak
mrówka,mrównik,0.39968437127772916,N:N,-nik
ucho,uszny,0.3839232079402144,N:ADJ,-ny
Polak,Polka,0.5442668761961459,N:N,-ka
mulczować,mulczujący,0.5965931603976422,V:ADJ,-ący
mulczować,mulczowanie,0.6401886608482282,V:N,-anie
pisać,pismo,0.2463613216538192,V:N,-mo
kot,kotka,0.5356904907733275,N:N,-ka
aktor,aktorka,0.7292362866940505,N:N,-ka
kowal,Kowalska,0.18691579820475535,N:N,-ska
kowal,Kowalski,0.3347649388641025,N:N,-ski
kuna,kuni,0.22862705841758668,N:ADJ,-i
orać,orka,0.4297616323969806,V:N,-ka
róża,różowy,0.3558556822203207,N:ADJ,-owy
brąz,brązowy,0.7287199408188272,N:ADJ,-owy
niebo,niebieski,0.3091133932050937,N:ADJ,-ski
rozebrać,rozbierać,0.748245873006054,V:V,-ać
sen,snowy,0.2578510297748855,N:ADJ,-owy
co,coś,0.28925199311604266,N:U,-ś
kto,ktoś,0.7827783954874576,N:U,-ś
lekko,lekce,0.21370849873226438,ADV:ADV,-e
tarń,tarka,0.29098561737748785,N:N,-ka
brat,brach,0.22860432086639904,N:N,-ch
dać,dany,0.27381629563567544,V:U,-any
lotny,lotnisko,0.19178530743305844,ADJ:N,-isko
chemia,chemiczny,0.4095456167826803,N:ADJ,-iczny
mięso,mięsień,0.28142136988256594,N:N,-eń
kocioł,kotlina,0.2084889095114073,N:N,-ina
córa,córka,0.663638088277945,N:N,-ka
stary,stara,0.37793156384581117,ADJ:N,-a
lipa,lipiec,0.20648771756823014,N:N,-iec
sierp,sierpień,0.27539444797239376,N:N,-eń
wrzos,wrzesień,0.2538953737003191,N:N,-eń
paździerz,październik,0.27526349147702334,N:N,-nik
siadać,posiadać,0.38968759600509706,V:V,po-
konać,pokonać,0.33428805909689363,V:V,po-
łamać,złamać,0.7583109385907949,V:V,z-
kula,kulka,0.6913109145014963,N:N,-ka
częsty,często,0.509294271258469,ADJ:ADV,-o
śniadać,śniadanie,0.43223736554038017,V:N,-anie
lśnić,lśniący,0.46854753285467277,V:ADJ,-ący
ogon,ogonek,0.6533515292816114,N:N,-ek
szkoda,szkodzić,0.28285020217334356,N:V,-ić
widzieć,widzenie,0.3951310325188184,V:N,-enie
nazwać,nazywać,0.7363531208802561,V:V,-ać
nazwać,nazwisko,0.15380443762381368,V:N,-isko
chód,samochód,0.28383765011587503,N:N,samo-
ołów,ołówek,0.48567411333559185,N:N,-ek
przyjemny,przyjemność,0.41676243989670714,ADJ:N,-ość
wygodny,wygodnie,0.5767571878692032,ADJ:ADV,-ie
kręcić,skręcić,0.5102057793149698,U:V,s-
zwiedzić,zwiedzać,0.8249281264471902,V:V,-ać
wybrać,wybierać,0.8013402020917063,V:V,-ać
skrzyżować,skrzyżowanie,0.5560948659829077,V:N,-anie
zdjąć,zdjęcie,0.2716740340493271,V:N,-ęcie
zostawić,zostawiać,0.8536779099748867,V:V,-ać
pederasta,pedał,0.3612611933380283,N:N,-ał
ontologia,paleontologia,0.5050286052386851,N:N,paleo-
miś,misi,0.5070324975126536,N:ADJ,-i
wiatr,wiatrak,0.3917425234176155,N:N,-ak
kita,kitka,0.44185763894541485,N:N,-ka
Moskal,moch,0.24063167841689737,N:N,-ch
paść,padać,0.6449593840507188,V:V,-adać
Kaczyński,kaczysta,0.42619234708016673,N:N,-ysta
społeczny,społeczeństwo,0.40942412645359627,ADJ:N,-stwo
chudy,chudoba,0.38317617290758166,ADJ:N,-oba
ser,sernik,0.5050838737956894,N:N,-nik
teizm,monoteizm,0.7210363878023387,N:N,mono-
suchy,sucho,0.5166253118587993,ADJ:ADV,-o
mina,minka,0.5555021685605565,N:N,-ka
zad,zadek,0.4174244785956114,N:N,-ek
pacnąć,packa,0.22149101131887683,V:N,-ka
lotnisko,lotniskowiec,0.39755873036817535,N:N,-owiec
skupić,skupina,0.35632419616663946,V:N,-ina
lizać,Polizei,0.13164856449966833,V:V,po-
misa,miska,0.6143399612264051,N:N,-ka
pszczoła,pszczółka,0.6261995478644882,N:N,-ka
ciasto,ciastko,0.6340415592797748,N:N,-ko
orzeł,orli,0.46108176625590114,N:ADJ,-i
osa,osi,0.09513658022622873,N:ADJ,-i
elf,elfi,0.5449710660044724,N:ADJ,-i
muł,muli,0.28034800822446093,N:ADJ,-i
pomarańcza,pomarańczowy,0.41538712733137473,N:ADJ,-owy
kulturysta,kulturystka,0.5829221370576835,N:N,-ka
gonić,goniec,0.35221150921315447,V:N,-ec
skok,skoczek,0.5288978658504806,N:N,-ek
Portugalia,Portugalka,0.5398347285520919,N:N,-ka
mocz,mocznik,0.3957197212039898,N:N,-nik
Jan,Janik,0.4062400708459162,N:N,-ik
lot,samolot,0.6350206955770846,N:N,samo-
baba,babcia,0.5300498846569921,N:N,-cia
dziad,dziadek,0.6261678512248909,N:N,-ek
historia,prehistoria,0.6086282081571784,N:N,pre-
siatka,siatkówka,0.4006630873155137,N:N,-ówka
grafia,kryptografia,0.4203637123796775,N:N,krypto-
analizować,analizator,0.34331618722642565,V:N,-ator
mózgowie,śródmózgowie,0.6833521433528397,N:N,śród-
Lach,laski,-0.011458944870176957,N:ADJ,-ski
grupa,podgrupa,0.6329684469286134,N:N,pod-
kombinować,kombinator,0.21074479988017303,V:N,-ator
demon,demonologia,0.3890256368762731,N:N,-logia
Ryga,ryski,0.25247230011927213,N:ADJ,-ski
etan,etanol,0.4578014828022794,N:N,-ol
uczyć,samouk,0.244545570502942,V:N,samo-
tresa,treska,0.5508419167525277,N:N,-ka
reporter,reporterka,0.6353775159213886,N:N,-ka
Bruksela,brukselka,0.2047766111855388,N:N,-ka
fiolet,fioletowy,0.7080713205846588,N:ADJ,-owy
purpura,purpurowy,0.485087183633099,N:ADJ,-owy
beż,beżowy,0.591807490153699,N:ADJ,-owy
turkus,turkusowy,0.6940761269561938,N:ADJ,-owy
granat,granatowy,0.5626172798030453,N:ADJ,-owy
błękit,błękitny,0.6632791606951663,N:ADJ,-ny
kropka,dwukropek,0.40584308061861485,N:N,dwu-
okrężny,okrężnica,0.3037792727582749,ADJ:N,-ica
przecinać,przecinek,0.2562514429404187,V:N,-ek
indyk,indyczka,0.469179458175047,N:N,-ka
użycie,nadużycie,0.3310470042629936,N:N,nad-
kot,kotek,0.7565651469321399,N:N,-ek
kot,kocica,0.44045141093735907,N:N,-ica
słoń,słonica,0.5207847559297779,N:N,-ica
rzeczowy,rzeczownik,0.28507311347925834,ADJ:N,-nik
mały,malutki,0.8168318992841542,ADJ:ADJ,-utki
czasowy,czasownik,0.25069207270632043,ADJ:N,-nik
kierować,kierownik,0.26826057977877227,V:N,-nik
kierownik,kierowniczka,0.683579270694893,N:N,-ka
godny,godność,0.3310074074092826,ADJ:N,-ość
kazać,wskazać,0.46536114964507314,V:V,ws-
znaczyć,wyznaczyć,0.3919437391082722,V:V,wy-
trafić,potrafić,0.37959382020629695,V:V,po-
lekarz,lekarstwo,0.3219115131734558,N:N,-stwo
pion,pionek,0.5111353284498079,N:N,-ek
mierzalny,niemierzalny,0.6734782113940477,ADJ:ADJ,nie-
liczba,liczebnik,0.2863729832449916,N:N,-nik
król,królowa,0.6765351056837321,N:N,-owa
car,caryca,0.5092516149033675,N:N,-yca
dostrzec,dostrzegać,0.69039445181027,V:V,-ać
stary,starość,0.2889932784847258,ADJ:N,-ość
dorosły,dorosłość,0.41362412619297007,N:N,-ość
pełnoletni,pełnoletniość,0.5187594405894854,ADJ:N,-ość
Czech,Czeszka,0.3282102390832504,N:N,-ka
podlać,podlewać,0.7711794380334199,V:V,-wać
koń,konik,0.6145021486430908,N:N,-ik
zwierz,zwierzę,0.5570361713888857,N:N,-ę
beton,betonowy,0.6303952214582808,N:ADJ,-owy
wiatr,wietrzyć,0.22330268124041996,N:V,-yć
napowietrzyć,napowietrzać,0.8106904818530642,V:V,-ać
stryj,stryjek,0.6028489676682505,N:N,-ek
zimny,zimno,0.4952398270666527,ADJ:ADV,-o
przeziębić,przeziębienie,0.5802834827210489,V:N,-enie
puch,puszka,0.13365403853447777,N:N,-ka
ametyst,ametystowy,0.7142949279975198,N:ADJ,-owy
studia,studiować,0.49204435015882875,N:V,-ować
jedność,jednostka,0.2683564980496923,N:N,-ka
rudy,rudo,0.43345755346539894,ADJ:ADV,-o
szczep,szczepowy,0.573613216282806,N:ADJ,-owy
prowadzić,poprowadzić,0.7610617962681743,V:V,po-
prowadzić,zaprowadzić,0.577122622890911,V:V,za-
doprowadzić,doprowadzać,0.8303244855541592,V:V,-ać
przeprowadzić,przeprowadzać,0.843525235984689,V:V,-ać
wskazać,wskazywać,0.6878074696463479,V:V,-ywać
wodzić,dowodzić,0.451358265286114,V:V,do-
wodzić,przewodzić,0.4130636283166257,V:V,prze-
chodzić,wychodzić,0.6643818482133225,V:V,wy-
przód,przodować,0.229933834543681,N:V,-ować
brać,wybrać,0.4303770668622986,V:V,wy-
prosty,prostak,0.3605578881969739,ADJ:N,-ak
administrator,administratorka,0.5672867242474225,N:N,-ka
kość,kostka,0.437389995965477,N:N,-ka
Litwa,litewski,0.4936693176817295,N:ADJ,-ski
igła,iglica,0.27363784234107535,N:N,-ica
Polska,Małopolska,0.5199997250024232,N:N,mało-
mały,mało,0.38329784323062943,ADJ:N,-o
bezczelny,bezczelność,0.4831628270882622,ADJ:N,-ość
zuchwały,zuchwalstwo,0.5995113047100926,ADJ:N,-stwo
teizm,politeizm,0.7459259415394033,N:N,poli-
liczyć,liczba,0.2418892997624409,V:N,-ba
niemy,Niemiec,0.05868596617893651,ADJ:N,-iec
wiele,niewiele,0.7809347465646723,ADV:N,nie-
podać,podatek,0.17246474608717777,V:N,-ek
otworzyć,otwarty,0.40421582691701374,V:U,-ty
otworzyć,otwierać,0.7660424781176167,V:V,-ać
ostać,ostatni,0.1763156444593712,U:ADJ,-ni
zabić,zabijać,0.7575495589953994,V:V,-ać
legły,równoległy,0.16971372378728666,V:ADJ,równo-
czynny,czynność,0.13778025943836236,ADJ:N,-ość
przyszły,przyszłość,0.36224663513531263,ADJ:N,-ość
ile,ilość,0.43699349641896457,N:N,-ość
wschód,wschodni,0.45910842201664315,N:ADJ,-ni
zachód,zachodni,0.44214621946902843,N:ADJ,-ni
syn,synowa,0.5398509702515139,N:N,-owa
kopać,kopalnia,0.29852248715169716,V:N,-alnia
miedź,miedziany,0.45624992359176786,N:ADJ,-any
Bułgaria,bułgarski,0.4881104229476878,N:ADJ,-ski
zainteresować,zainteresowanie,0.48380037075486304,V:N,-anie
żelazo,żelazko,0.3270740825572964,N:N,-ko
nora,nornica,0.35757955444654954,N:N,-nica
ciemny,ciemność,0.32968914093687285,ADJ:N,-ość
próżny,próżnia,0.2701489886630646,ADJ:N,-nia
odkurzać,odkurzacz,0.4974585404940308,V:N,-acz
młot,młotek,0.5895795168763565,N:N,-ek
Ameryka,Amerykanin,0.36221826852795047,N:N,-nin
Ameryka,amerykański,0.3635915769926332,N:ADJ,-ski
obecny,obecnie,0.48518660723934315,ADJ:ADV,-ie
zamknąć,zamykać,0.8048976387577584,V:V,-ać
zegar,zegarek,0.6844763663210208,N:N,-ek
wart,wartość,0.31904326967156793,ADJ:N,-ość
głupi,głupek,0.5922268895495671,ADJ:N,-ek
samobójca,samobójstwo,0.4793172580369678,N:N,-stwo
alkohol,alkoholowy,0.5783730545152406,N:ADJ,-owy
myć,mydło,0.35622445150049653,V:N,-dło
spadać,wodospad,0.18552106341652919,V:N,wodo-
gwiazda,rozgwiazda,0.5130527365697928,N:N,roz-
chciwy,chciwość,0.4631644472087525,ADJ:N,-ość
mianować,mianownik,0.16009682273374692,V:N,-nik
dopełniać,dopełniacz,0.19946218510094615,V:N,-acz
celować,celownik,0.3121645604212627,V:N,-nik
bierny,biernik,0.3950607918833311,N:N,-nik
narzędzie,narzędnik,0.39416097981177434,N:N,-nik
miejsce,miejscownik,0.11855999404749573,N:N,-ownik
wołać,wołacz,0.3306869721296285,V:N,-acz
zapomnieć,zapominać,0.7831104653974836,V:V,-ać
słońce,słonecznik,0.44861801209085006,N:N,-nik
wiadomy,wiadomość,0.3505283916711228,ADJ:N,-ość
konew,konewka,0.596454037048153,N:N,-ka
obiecać,obietnica,0.3756946310981456,V:N,-nica
kolano,kolanowy,0.5136436456243735,N:ADJ,-owy
kolor,kolorowy,0.5221105015521409,N:ADJ,-owy
bordo,bordowy,0.6193207839686145,N:ADJ,-owy
żółty,żółtawy,0.6185093137094636,ADJ:ADJ,-awy
zielony,zielonkawy,0.5902596876281327,ADJ:ADJ,-awy
niebieski,niebieskawy,0.5827728712302178,ADJ:ADJ,-awy
szary,szarawy,0.6367170882611273,ADJ:ADJ,-awy
biały,białawy,0.4904972659082687,ADJ:ADJ,-awy
fioletowy,fioletowawy,0.6161671928363619,ADJ:ADJ,-awy
pomarańczowy,pomarańczowawy,0.5657993548704028,ADJ:ADJ,-awy
różowy,różowawy,0.6358705389668383,ADJ:ADJ,-awy
czerwony,czerwonawy,0.5542034735957236,ADJ:ADJ,-awy
czarny,czarnawy,0.45878499468970957,ADJ:ADJ,-awy
brązowy,brązowawy,0.5440877030529032,ADJ:ADJ,-awy
potomek,potomstwo,0.45862623309319617,N:N,-stwo
południe,popołudnie,0.5171118329237008,N:N,po-
tłumaczyć,tłumaczenie,0.42763091365772854,V:N,-enie
truć,trucizna,0.31199681575135707,V:N,-izna
planeta,planetka,0.6902673219573712,N:N,-ka
tokarz,tokarka,0.6066244707603344,N:N,-ka
kierować,kierowca,0.2547149317947449,V:N,-ca
sterować,sterownik,0.3697389813499823,V:N,-nik
palić,palacz,0.41838511498714515,V:N,-acz
więzić,więzienie,0.4452687475763244,V:N,-enie
nagły,nagle,0.41822887826411737,ADJ:ADV,-e
król,królestwo,0.4679649934662087,N:N,-stwo
zdać,zdanie,0.32252960608010195,V:N,-anie
butla,butelka,0.6936418052552846,N:N,-ka
bieda,biedny,0.4005778094317345,N:ADJ,-ny
pytać,pytanie,0.4709734514816034,V:N,-anie
móc,możliwy,0.23387076389753814,V:ADJ,-liwy
komora,komórka,0.45811798606672527,N:N,-ka
bliski,blisko,0.41288126175805195,ADJ:ADV,-o
pić,picie,0.5817022306289661,V:N,-ie
Wikipedia,wikipedysta,0.43265950542303877,N:N,-ysta
krzyż,krzyżówka,0.21986452942989154,N:N,-ówka
chodzić,podchodzić,0.508170854471133,V:V,pod-
straż,strażak,0.3279610498351364,N:N,-ak
przestrzec,przestrzegać,0.5459894341764336,V:V,-ać
grać,gracz,0.42228972648569796,V:N,-acz
księga,księgarnia,0.41582449284677137,N:N,-arnia
duży,dużo,0.5144040938795839,ADJ:ADV,-o
wytrysk,wytryskiwać,0.49406152847157636,N:V,-iwać
kazać,pokazać,0.521102928247305,V:V,po-
brud,brudny,0.5872512482421698,N:ADJ,-ny
szwagier,szwagierka,0.6326400487132265,N:N,-ka
noc,nocny,0.37670021521823815,N:ADJ,-ny
skory,skoro,0.12968650230559553,ADJ:ADV,-o
padek,przypadek,0.39176470153341336,N:N,przy-
badać,badanie,0.49435131091369544,V:N,-anie
naleźć,znaleźć,0.6706864593850389,V:V,z-
robić,zrobić,0.8441086193381662,V:V,z-
waga,ważny,0.10822157588856851,N:ADJ,-ny
Śląsk,śląski,0.5749000289894501,N:ADJ,-i
spółka,społeczny,0.15798917706595894,N:ADJ,-ny
sito,sitko,0.699237550515586,N:N,-ko
kawa,kawka,0.6459299587289817,N:N,-ka
kopciuch,kopciuszek,0.6751048845002764,N:N,-ek
cały,cało,0.2275012426287808,ADJ:ADV,-o
miesiąc,miech,0.26468954992876415,N:N,-ch
przymiot,przymiotnik,0.4010278519670609,N:N,-nik
znaczyć,znaczenie,0.4989260577126837,V:N,-enie
spoić,spójnik,0.26913134224069646,V:N,-nik
mąż,męski,0.29382322328715926,N:ADJ,-ski
stać,postać,0.3386328844131239,V:V,po-
położyć,położenie,0.30936133537899824,V:N,-enie
panew,panewka,0.642470877572589,N:N,-ka
imię,imieniny,0.4492547175137802,N:N,-iny
urodzić,urodziny,0.34338787194082154,V:N,-iny
nożyce,nożyczki,0.6413499288341353,N:N,-ki
Walenty,walentynki,0.20667696142706982,N:N,-ki
uwaga,uważny,0.25761904153235116,N:ADJ,-ny
jeść,zjeść,0.75781081853542,V:V,z-
drukować,drukarnia,0.3420260033600574,V:N,-arnia
druk,drukować,0.44891910995232487,N:V,-ować
większy,większość,0.3198037289827218,ADJ:N,-ość
tyrać,tyranie,0.43958036948483215,V:N,-anie
kuchnia,kuchenka,0.5809974822661876,N:N,-ka
łaźnia,łazienka,0.4364023707239042,N:N,-ka
piwo,piwnica,0.2593420580684733,N:N,-nica
sypiać,sypialnia,0.24710625903189953,V:N,-alnia
prać,pralnia,0.26695353354697415,V:N,-alnia
lód,lodówka,0.29139673074193606,N:N,-ówka
suszyć,suszarka,0.43608938920491447,V:N,-arka
polski,polszczyzna,0.34175245022968226,ADJ:N,-yzna
jeść,jedzenie,0.530799727261025,V:N,-enie
stąpić,następny,0.16161132489089403,ADJ:ADJ,na-
kwadrat,kwadratowy,0.5649003589202048,N:ADJ,-owy
łączyć,wyłączyć,0.47727382856038125,V:V,wy-
pleść,plotka,0.20675821963017382,V:N,-ka
środa,środowisko,0.03973246514753903,N:N,-owisko
niedźwiedź,niedźwiedzica,0.556564605008643,N:N,-ica
guz,guzik,0.2535781316216259,N:N,-ik
kłąb,kłębek,0.44968269096479796,N:N,-ek
szczęście,szczęśliwy,0.4597717668318414,N:ADJ,-liwy
kopnąć,kopnięcie,0.44424346235770995,V:N,-ęcie
codzienny,codziennie,0.44332966921178396,ADJ:ADV,-ie
płaski,płaszczyzna,0.27076006499837146,ADJ:N,-yzna
strzała,strzałka,0.48214191752910684,N:N,-ka
pocałować,pocałunek,0.5281473639530903,V:N,-unek
pies,psica,0.41537370985366184,N:N,-ica
kanapa,kanapka,0.5057840422828533,N:N,-ka
wykrzyknąć,wykrzyknik,0.28777004237813086,V:N,-nik
biskup,arcybiskup,0.8639914004607314,N:N,arcy-
sprawiedliwy,sprawiedliwość,0.4674227119936074,ADJ:N,-ość
sport,sportowiec,0.5267797123766328,N:N,-owiec
otyły,otyłość,0.43297299644206877,ADJ:N,-ość
model,modelka,0.27227295620543224,N:N,-ka
mrówa,mrowisko,0.3408971531174343,N:N,-isko
sznur,sznurek,0.7175324513293753,N:N,-ek
waliza,walizka,0.5498209211033674,N:N,-ka
jaki,jakiś,0.4507688781400019,N:U,-ś
tak,także,0.49421043127267716,ADV:U,-że
ostać,zostać,0.5166975193452004,V:V,z-
student,studentka,0.6522990010231856,N:N,-ka
zapalić,zapalenie,0.37388702701254706,V:N,-enie
złoto,złotnik,0.31916160168753294,N:N,-nik
spoić,spojówka,0.22980954046555413,V:N,-ówka
młody,młodość,0.33800888655627825,ADJ:N,-ość
ssać,ssak,0.23845465579658165,V:N,-ak
waga,ważka,0.17683947071465955,N:N,-ka
ława,ławka,0.5793293852097159,N:N,-ka
jaszczur,jaszczurka,0.47792089767536394,N:N,-ka
nowy,nowość,0.2806930899276936,ADJ:N,-ość
przewodzić,przewodnik,0.1894520697476696,V:N,-nik
ogień,ognisko,0.36552101406542126,N:N,-isko
poświęcić,poświęcenie,0.5352841591426152,V:N,-enie
piosenka,piosenkarz,0.4104819710541472,N:N,-arz
popiół,popielniczka,0.2653503242471381,N:N,-niczka
budować,odbudować,0.7063121846720076,V:V,od-
siny,sinica,0.3542176681321879,ADJ:N,-ica
koszyk,koszykówka,0.17290777223032527,N:N,-ówka
wielki,wielkość,0.2337383877729915,ADJ:N,-ość
szczery,szczerość,0.4622209258241564,ADJ:N,-ość
kapłan,kapłaństwo,0.4287798234040301,N:N,-stwo
kłamać,kłamstwo,0.5064883622880656,V:N,-stwo
wojsko,wojskowy,0.4863941439050077,N:ADJ,-owy
przeszły,przeszłość,0.2726793271397192,ADJ:N,-ość
męczyć,męczennik,0.07979865081291493,V:N,-nik
pała,pałka,0.37700353280615995,N:N,-ka
lobby,lobbista,0.3308544191492,N:N,-ista
zamknąć,zamknięty,0.5486426068916713,V:U,-ty
nuda,nudny,0.4375208680670313,N:ADJ,-ny
akuszer,akuszerka,0.6362487790883934,N:N,-ka
bóg,bożnica,0.10291719657108733,N:N,-nica
dół,dolny,0.39540465686183646,N:ADJ,-ny
góra,górny,0.26872553756717554,N:ADJ,-ny
ogród,ogrodnik,0.48902163367460816,N:N,-nik
opieka,opiekun,0.4078166379773136,N:N,-un
wdowa,wdowiec,0.5707565973611689,N:N,-iec
Estonia,estoński,0.5082479649327911,N:ADJ,-ski
Węgry,węgierski,0.5359830006192642,N:ADJ,-ski
Łotwa,łotewski,0.49357205147192496,N:ADJ,-ski
Kanton,kantoński,0.31869668395286244,N:ADJ,-ski
Stalin,stalinista,0.4308445976619666,N:N,-ista
wodny,podwodny,0.4891598967446775,ADJ:ADJ,pod-
grzeczny,niegrzeczny,0.7495347896256023,ADJ:ADJ,nie-
indoeuropejski,praindoeuropejski,0.7771211245672023,ADJ:ADJ,pra-
erotyka,erotyczny,0.5290683405390914,N:ADJ,-yczny
szyba,szybka,0.35192563799383714,N:N,-ka
zmęczyć,zmęczony,0.47393330804371825,V:ADJ,-ony
ciekać,ciekawy,0.29014265686650664,V:ADJ,-awy
ciekawy,nieciekawy,0.6931980329006164,ADJ:ADJ,nie-
prawidło,prawidłowy,0.45206125913947304,N:ADJ,-owy
król,królik,0.4289332230342868,N:N,-ik
podróż,podróżować,0.5147132189957107,N:V,-ować
piękny,piękno,0.4487420209932782,ADJ:N,-o
dupa,dupek,0.3988809691655184,N:N,-ek
próba,próbować,0.30804241365026197,N:V,-ować
niepodległy,niepodległość,0.5539056496080709,ADJ:N,-ość
golf,golfista,0.43659678432740967,N:N,-ista
polecić,polecać,0.7120149649032876,V:V,-ać
iść,wejść,0.5084273545056531,V:V,w-
kupić,kupować,0.7656094949915481,V:V,-ować
iść,wyjść,0.605544845764472,V:V,wy-
gamrat,gach,0.21738240444310142,N:N,-ch
dżudoka,dżudoczka,0.5205193161862232,N:N,-ka
Szwed,Szwedka,0.4792779892779506,N:N,-ka
głęboki,głęboko,0.47525020192538636,ADJ:ADV,-o
zaprosić,zapraszać,0.6854375590943691,V:V,-ać
ciężar,ciężarówka,0.1388805348890343,N:N,-ówka
pomnieć,zapomnieć,0.5512564070345631,V:V,za-
Ukraina,ukraiński,0.535192384584356,N:ADJ,-ski
wolny,wolność,0.37653626126455375,ADJ:N,-ość
zwykły,zwykle,0.3352054868101163,ADJ:ADV,-e
metr,centymetr,0.7269692073526041,N:N,centy-
leń,lenistwo,0.43211391277803946,N:N,-stwo
śmieci,śmieciarka,0.43312147538402557,N:N,-arka
kopać,koparka,0.3973611530564589,V:N,-arka
lew,lwica,0.46293713775549516,N:N,-ica
wiśnia,wiśniowy,0.4334460792612679,N:ADJ,-owy
ciągnąć,ciągnik,0.2716591085381621,V:N,-ik
taksa,taksówka,0.376707554362411,N:N,-ówka
zmienić,zmieniać,0.8057286984005824,V:V,-ać
optymista,optymistka,0.5817976490854397,N:N,-ka
pesymista,pesymistka,0.6712530235073206,N:N,-ka
jadać,jadalny,0.2510397903577588,V:ADJ,-alny
jadalny,niejadalny,0.6718551980937695,ADJ:ADJ,nie-
Białoruś,białoruski,0.5477309047108219,N:ADJ,-ski
narodowy,narodowość,0.3120031404462059,ADJ:N,-ość
tajemny,tajemnica,0.3771525898517232,ADJ:N,-ica
wieść,powieść,0.43957960818824615,V:V,po-
naprawić,naprawiać,0.7925133961386663,V:V,-ać
iść,przyjść,0.6638155211873081,V:V,przy-
zarobić,zarabiać,0.8460453297831795,V:V,-ać
ostrzec,ostrzegać,0.6932418189796581,V:V,-ać
różny,różnica,0.24121865043519897,ADJ:N,-ica
żebrać,żebrak,0.4240521153637393,V:N,-ak
szantaż,szantażować,0.5069193212275729,N:V,-ować
Indonezja,indonezyjski,0.46739061232259016,N:ADJ,-ski
Bretania,bretoński,0.4696363338631264,N:ADJ,-ski
zająć,zajęty,0.465937045955533,V:ADJ,-ęty
dym,dymnica,0.2704478232982357,N:N,-nica
przetaczać,przetacznik,0.276620412262895,V:N,-nik
len,lnica,0.19151819392925973,N:N,-ica
pisać,napisać,0.78489420659696,V:V,na-
taniec,tańczyć,0.5344146454681216,N:V,-yć
zacząć,zaczynać,0.841279683581241,V:V,-ać
żaba,żabka,0.5489885015789074,N:N,-ka
ryba,rybka,0.7267652468165358,N:N,-ka
niedźwiedź,niedźwiadek,0.5999623345356999,N:N,-ek
rzepa,rzepak,0.3564130755138586,N:N,-ak
obuwie,obuwik,0.34352956975548976,N:N,-ik
pole,polować,0.1449108219517541,N:V,-ować
praca,pracownik,0.37571718694083756,N:N,-ownik
przesadzić,przesadzać,0.8284892973096006,V:V,-ać
dąb,dębik,0.36190844938483724,N:N,-ik
wiąz,wiązówka,0.35737477507407334,N:N,-ówka
złość,złośliwy,0.292012071408736,N:ADJ,-liwy
ograniczyć,ograniczać,0.8137560010433467,V:V,-ać
gniazdo,gniazdko,0.744655350354635,N:N,-ko
gryźć,gryzoń,0.29008412216036605,V:N,-oń
budzić,budzik,0.4344595987186437,V:N,-ik
puszcza,puszczyk,0.44327134918868016,N:N,-yk
obiecać,obiecywać,0.7363508904112146,V:V,-ywać
wrócić,wracać,0.8353404421070532,V:V,-ać
smak,smakować,0.5287381525585972,N:V,-ować
tęcza,tęczówka,0.3852298177397736,N:N,-ówka
róg,rogówka,0.16060989379066837,N:N,-ówka
żyć,przeżyć,0.5702524053035415,V:V,prze-
